1_Field name,2_Reservoir unit,5_Resource uncertainty,8_Country,10_Region,11_Basin name,15_Latitude,16_Longitude,18_Hydrocarbon type (main),32_Current status year,33_Current reservoir status,34_Current production stage,38_Well count (total producer),52_Well spacing (average) (ac),70_Production rate (peak oil equivalent) (BOEPD),72_Onshore or offshore,73_Water_Depth (ft),75_Temperature (original) (deg. F),77_Pressure (original) (psi),82_Drive mechanism (main),111_Trapping mechanism (main),116_Depth to top reservoir (ft TVD),117_Reservoir top subsea depth (ft TVDSS),118_Structural flank dip (average) (deg.),135_Hydrocarbon column height (original total) (ft),149_Reservoir period,153_Depositional system (main),161_Reservoir architecture (main),163_Fluid flow restriction,170_Gross reservoir thickness (average) (ft),176_Net/gross ratio (average),179_Net pay (average) (m),182_Reservoir lithology (main),184_Grain_Size_Texture,189_Composition,199_Fracture reservoir type,200_Porosity type (main),204_Porosity (matrix average) (%),210_Permeability (air average) (mD),218_API gravity (average) (deg. API),225_Viscosity (oil average) (cp),236_Oil_impurities (average),243_Gas_impurities (average),252_GOR (initial average) (SCF/STB),255_Condensate yield (initial average) (BC/MMCFG),258_FVF (oil average) (RB/STB),263_Bubble point pressure (average) (psi),273_Formation water salinity (average) (mg/L),276_Water saturation (initial average) (%),293_Original in-place oil equivalent (MMBOE),304_Recovery factor (primary oil) (%),307_Recovery factor (ultimate oil) (%),308_Recovery factor (ultimate gas) (%),320_Secondary recovery methods,325_EOR methods,333_Improved recovery methods (other),334_Improved recovery methods (drilling),335_Improved recovery methods (stimulation),336_Improved recovery methods (water injection optimization),337_Improved recovery methods (artificial lift),338_Improved recovery methods (sand control),339_Improved recovery methods (other reservoir management),76_Pressure_Temp_depth (ft TVDSS)
ABU GHARADIG,BAHARIYA,1P ,EGYPT,AFRICA,ABU GHARADIG,29.7422,28.4925,GAS-CONDENSATE, ,PRIMARY RECOVERY,MATURE,9.00,55.0,16667.0,ONSHORE,-312.0,260.0,5000.0,GAS DRIVE,1211:TILTED FAULT-BLOCK,10280.0,9971.0,10.0,1630.0,CRETACEOUS,21:FLUVIAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULTLATERAL SHALE-OUT,745.0,0.23,43.89,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,10.5,8.0,0.0,,0.0,0.0,,50.0,,,,29.0,256.0,,,84.0,,,,,,,,,,10700.0
ABU MADI-EL QARA,ABU MADI (LEVEL II),1P ,EGYPT,AFRICA,NILE DELTA,31.4382,31.3616,GAS,2000.0,PRIMARY RECOVERY,DECLINE,,600.0,,ONSHORE,0.0,225.0,4873.0,GAS DRIVE,1161:FAULT-BLOCK COMPACTION ANTICLINE,9840.0,9840.0,2.5,472.0,NEOGENE,24:COASTAL,JIGSAW-PUZZLE,PALEO-HIGH OR INTRUSIVE MASSLATERAL SHALE-OUT,115.0,0.6,20.12,SANDSTONE,MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,22.0,200.0,0.0,,0.0,0.2,,7.0,,,15015.0,40.0,70.0,,,75.0,,,DRILLING/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,,,,,HIGH WATER-CUT WELL SHUT-IN/WATER PLUGGING,10300.0
ABU MADI-EL QARA,ABU MADI (LEVEL III),1P ,EGYPT,AFRICA,NILE DELTA,31.4382,31.3616,GAS, ,PRIMARY RECOVERY,DECLINE,,600.0,84200.0,ONSHORE,0.0,239.0,5134.0,GAS DRIVE,1161:FAULT-BLOCK COMPACTION ANTICLINE,10500.0,10500.0,2.5,538.0,NEOGENE,21:FLUVIAL,JIGSAW-PUZZLE,PALEO-HIGH OR INTRUSIVE MASSLATERAL SHALE-OUT,511.81,0.8,125.0,SANDSTONE,MEDIUM-GRAINED SAND,SUBLITHARENITE,,PRIMARY INTERGRANULAR,20.0,300.0,0.0,,0.0,0.2,,4.0,,,15015.0,40.0,700.0,,,78.0,,,DRILLING/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,,,,,HIGH WATER-CUT WELL SHUT-IN/WATER PLUGGING,11000.0
AGBADA,D5.20X SAND,1P ,NIGERIA,AFRICA,NIGER DELTA,4.9326,6.9791,OIL, ,PRIMARY RECOVERY,DECLINE,17.00,89.0,4201.0,ONSHORE,-98.0,191.6086925633698,3122.0,AQUIFER DRIVE,1181:ROLLOVER ANTICLINE,7100.0,,,,NEOGENE,24:COASTAL,JIGSAW-PUZZLE/LAYER-CAKE,SHALENONE,110.0,,,SANDSTONE,,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,,,19.0,,0.0,0.0,1000.0,,,,,,160.0,55.0,55.0,,,,DRILLING/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,,,,HIGH WATER-CUT WELL SHUT-IN,
AGBAMI,AKATA (13MY-18MY),1P ,NIGERIA,AFRICA,NIGER DELTA,3.4,6.5833,OIL, ,ENHANCED OIL RECOVERY,PEAK OR PLATEAU,,0.0,241930.0,OFFSHORE,4760.0,141.29953391604337,6600.0,AQUIFER DRIVE,1113:DELTA-TOE ANTICLINE,3012.0,7772.0,15.0,,NEOGENE,25:DEEP MARINE,LABYRINTH/LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL SHALE-OUT/SEALING FAULT,,,,SANDSTONE,,,,PRIMARY INTERGRANULAR,18.0,270.0,46.0,0.26,0.0,0.0,1230.0,,,3500.0,,,2100.0,,47.62,,CONTINUOUS WATER INJECTION/GAS INJECTION/GAS RECYCLING,MISCIBLE,STIMULATION/WATER INJECTION OPTIMIZATION/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,,HYDRAULIC FRACTURING (SINGLE STAGE),WATER INJECTION ON A ZONAL BASIS,,GRAVEL PACK/SAND SCREEN/FRAC PACK,GAS INJECTION OPTIMIZATION/SAND CLEANING/SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING,
AGUARAGUE,HUAMAMPAMPA,1P ,ARGENTINA,LATIN AMERICA,TARIJA,-22.6272,-63.8762,GAS-CONDENSATE,2000.0,ENHANCED OIL RECOVERY,SECONDARY DECLINE,13.00,1364.02,23489.0,ONSHORE,-2198.16,289.0,6890.0,GAS DRIVE,1111:THRUST ANTICLINE,12368.77,10170.6,,2296.59,DEVONIAN,24:COASTAL,LAYER-CAKE,SHALENONE,1312.34,0.7,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,QUARTZ ARENITE,TYPE II/TYPE III,,5.22,4.1,50.0,1.81,0.0,0.0,,30.0,,,39000.0,30.0,328.73,,,39.3,,,ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,,,,GAS LIFT,,SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING/WATER DRAINAGE ASSISTED GAS PRODUCTION,12470.0
AGUAYTIA,CUSHABATAY,1P ,PERU,LATIN AMERICA,UCAYALI,-8.4286,-75.2732,GAS-CONDENSATE,2006.0,SECONDARY RECOVERY,PEAK OR PLATEAU,9.00,420.0,16136.0,ONSHORE,-980.0,204.53056550360773,3730.0,AQUIFER DRIVE,1111:THRUST ANTICLINE,8150.0,7170.0,8.0,468.0,CRETACEOUS,21:FLUVIAL,LAYER-CAKE, LATERAL SHALE-OUT,699.0,0.75,,SANDSTONE,MEDIUM-GRAINED SAND,QUARTZ ARENITE,,,17.0,500.0,0.0,,0.0,5.11,,65.0,,,,35.0,105.0,,,70.0,GAS RECYCLING,,,,,,,,,
AHWAZ,ASMARI,1P ,IRAN,MIDDLE EAST,ZAGROS,31.2095,48.949,OIL,2010.0,SECONDARY RECOVERY,SECONDARY PEAK OR PLATEAU,450.00,0.0,108200.0,ONSHORE,-80.0,190.0,4452.278384742951,AQUIFER DRIVE,1112:FORELAND ANTICLINE,7580.0,7500.0,20.0,1770.0,NEOGENE/PALEOGENE,24:COASTAL,LAYER-CAKE,SHALE/TIGHT CARBONATENONE,1200.0,0.36,131.07,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SANDWACKESTONE/PACKSTONE,ALGAE/FORAMINIFERA,TYPE IV,VUGGY/PRIMARY INTERGRANULAR,19.0,385.0,32.6,0.58,5.0,0.0,950.0,,1.47,4226.0,,21.0,57300.0,,44.3,,GAS INJECTION,,ARTIFICIAL LIFT,,,,ESP/GAS LIFT,,,
AHWAZ,ILAM (SIRRI A),1P ,IRAN,MIDDLE EAST,ZAGROS,31.2095,48.949,OIL,2010.0,SECONDARY RECOVERY,SECONDARY PEAK OR PLATEAU,450.00,0.0,108200.0,ONSHORE,-80.0,220.0,5947.0,GAS DRIVE,1112:FORELAND ANTICLINE,10080.0,10000.0,20.0,1800.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATENONE,560.0,0.64,88.09,CARBONATES,PACKSTONE/GRAINSTONE,PELOID,TYPE III,MICROPOROSITY,14.0,,29.0,1.28,0.0,0.0,782.0,,1.41,3188.0,,24.0,11000.0,,18.0,,GAS INJECTION,,STIMULATION/ARTIFICIAL LIFT,,ACID FRACTURING,,ESP/GAS LIFT,,,11095.5
AHWAZ,SARVAK,1P ,IRAN,MIDDLE EAST,ZAGROS,31.2095,48.949,OIL,2010.0,SECONDARY RECOVERY,SECONDARY PEAK OR PLATEAU,450.00,0.0,108200.0,ONSHORE,-80.0,245.0,6381.0,GAS DRIVE,1112:FORELAND ANTICLINE,10680.0,10600.0,20.0,,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATENONE,2400.0,0.37,199.65,CARBONATES,PACKSTONE/GRAINSTONE,PELOID,TYPE III,MICROPOROSITY,9.0,,25.8,1.3,4.0,0.0,438.0,,1.27,1988.0,,30.0,20000.0,,30.0,,GAS INJECTION,,STIMULATION/ARTIFICIAL LIFT,,ACID FRACTURING,,ESP/GAS LIFT,,,11752.0
AIN ZALAH,QAMCHUQA,1P ,IRAQ,MIDDLE EAST,ZAGROS,36.7333,42.4833,OIL,1980.0,SECONDARY RECOVERY,DECLINE,,556.0,,ONSHORE,-1500.0,185.0,3180.0,AQUIFER DRIVE,113:INVERSION ANTICLINE,7550.0,6050.0,10.0,525.0,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,TANK LIKE, NONE,540.0,0.61,100.59,CARBONATES,WACKESTONE/PACKSTONE,,TYPE II,INTERCRYSTALLINE,1.3,1.0,30.7,,0.0,0.03,250.0,,1.15,1078.0,39542.0,20.0,975.0,,30.0,,CONTINUOUS WATER INJECTION,,STIMULATION,,ACIDIZATION,,,,,5780.0
AIN ZALAH,SHIRANISH,1P ,IRAQ,MIDDLE EAST,ZAGROS,36.7333,42.4833,OIL,1980.0,SECONDARY RECOVERY,DECLINE,,556.0,,ONSHORE,-1500.0,148.0,2422.0,AQUIFER DRIVE,113:INVERSION ANTICLINE,4930.0,3430.0,10.0,3145.0,CRETACEOUS,14:FORESLOPE-BASIN,TANK LIKE, NONE,2310.0,0.13,91.44,CARBONATES,WACKESTONE/PACKSTONE,PLANKTONIC FORAMINIFERA,TYPE I,FRACTURE,3.3,1.0,31.5,,0.0,0.01,250.0,,1.18,1450.0,11822.0,20.0,,,20.0,,CONTINUOUS WATER INJECTION,,STIMULATION,,ACIDIZATION,,,,,3600.0
AL HUWAISAH,SHUAIBA,1P ,OMAN,MIDDLE EAST,FAHUD SALT,21.9607,56.0452,OIL,2003.0,SECONDARY RECOVERY,PRIMARY REJUVENATING,,14.0,41806.0,ONSHORE,-299.0,176.0,2466.0,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,5056.0,4757.0,1.5,171.0,CRETACEOUS,13:ORGANIC BUILDUP,TANK LIKE, LATERAL FACIES CHANGE,250.0,0.4,30.48,CARBONATES,PACKSTONE/GRAINSTONE/BOUNDSTONE,RUDIST,,MOLDIC/VUGGY,21.0,20.0,38.0,1.2,0.0,0.0,,,,870.0,,,1566.0,,24.97,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION,,ESP/GAS LIFT,,COILED TUBING TREATMENT/SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING/WATER PLUGGING,
AL KHALIJ,MISHRIF,1P ,QATAR,MIDDLE EAST,THE GULF,25.9434,52.7391,OIL,2007.0,SECONDARY RECOVERY,PEAK OR PLATEAU,34.00,820.0,,OFFSHORE,197.0,127.0,1915.0,AQUIFER DRIVE,2231:ONLAP ONTO REGIONAL UNCONFORMITY,3543.0,3740.0,0.2,197.0,JURASSIC,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE, LATERAL FACIES CHANGE,210.0,0.55,35.05,CARBONATES,RUDSTONE,CORAL/RUDIST,TYPE IV,VUGGY,20.0,10.0,28.0,2.4,0.0,0.0,232.0,,,,210000.0,,,,,,CONTINUOUS WATER INJECTION,,DRILLING/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL/EXTENDED REACH WELL,,,,,ACID WASH/SIDETRACKING,3870.0
AL NOOR,AL SHOMOU SILICILYTE (ARA),1P ,OMAN,MIDDLE EAST,SOUTH OMAN SALT,18.633,55.5,OIL,2009.0,ENHANCED OIL RECOVERY,DECLINE,24.00,62.0,,ONSHORE,-755.0,212.0,11600.0,GAS DRIVE,1172:SALT WITHDRAWAL ANTICLINE,12895.0,12140.0,10.0,1968.0,CAMBRIAN/PROTEROZOIC,25:DEEP MARINE,LAYER-CAKE,STRATIFICATIONLATERAL DIAGENETIC CHANGE,1230.0,0.68,,SANDSTONE,,,TYPE III,INTERCRYSTALLINE,17.0,0.01,48.0,,0.0,1.5,410.0,,2.0,4351.0,,,1321.0,,7.0,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION,MULTI-LATERAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,,,,
AL SHAHEEN,KHARAIB,1P ,QATAR,MIDDLE EAST,THE GULF,26.5833,51.9167,OIL,2011.0,DEVELOPING,DEVELOPING,,0.0,300000.0,OFFSHORE,200.0,141.15185536815494,1810.3307866256496,GAS DRIVE,2111:LATERAL FACIES CHANGE,3000.0,3200.0,0.3,,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,JIGSAW-PUZZLE,SHALE/TIGHT CARBONATELATERAL FACIES CHANGE,120.0,,,CARBONATES,PACKSTONE/GRAINSTONE,ALGAE,,INTERCRYSTALLINE,23.0,3.0,26.0,,0.0,0.0,,,,,,,17000.0,,25.0,,GAS INJECTION,,DRILLING,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL,,,,,,
AL SHAHEEN,NAHR UMR,1P ,QATAR,MIDDLE EAST,THE GULF,26.5833,51.9167,OIL,2011.0,DEVELOPING,DEVELOPING,,0.0,300000.0,OFFSHORE,200.0,137.4598916709441,1637.277450504429,GAS DRIVE,2111:LATERAL FACIES CHANGE,2700.0,2900.0,0.1,200.0,CRETACEOUS,24:COASTAL,LAYER-CAKE,SHALENONE,20.0,,,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,30.0,1500.0,27.0,,0.0,0.0,300.0,,,,,,17000.0,,25.0,,CONTINUOUS WATER INJECTION,,DRILLING,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL,,,,,,
AL SHAHEEN,SHUAIBA,1P ,QATAR,MIDDLE EAST,THE GULF,26.5833,51.9167,OIL,2011.0,DEVELOPING,DEVELOPING,,0.0,300000.0,OFFSHORE,200.0,137.4598916709441,1637.277450504429,GAS DRIVE,2111:LATERAL FACIES CHANGE,2700.0,2900.0,0.3,,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,JIGSAW-PUZZLE, LATERAL FACIES CHANGE,150.0,,,CARBONATES,PACKSTONE/GRAINSTONE/BOUNDSTONE,CORAL,,MOLDIC/VUGGY,20.0,14.0,30.0,,0.0,0.0,,,,,,,17000.0,,25.0,,GAS INJECTION,,DRILLING,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL,,,,,,
ALABAMA FERRY,UPPER GLEN ROSE D ZONE,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,31.2143,-95.7981,OIL,2011.0,SECONDARY RECOVERY,SECONDARY MATURE,314.00,160.0,10131.0,ONSHORE,-200.0,220.0,4948.0,GAS DRIVE,2111:LATERAL FACIES CHANGE,8700.0,8500.0,1.5,1600.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,SHALE/TIGHT CARBONATELATERAL FACIES CHANGE,95.0,0.15,4.57,CARBONATES,GRAINSTONE,MOLLUSCS/OOLITE,,INTERPARTICLE/MOLDIC,12.0,20.0,45.0,0.11,0.0,0.0,2000.0,,2.4,4527.0,,25.0,100.0,17.0,37.0,,CONTINUOUS WATER INJECTION,,STIMULATION/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,,,STEP-OUT DEVELOPMENT DRILLING,9700.0
ALBA,ALBA (NAUCHLAN),1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,58.0692,1.0784,OIL,2012.0,SECONDARY RECOVERY,DECLINE,,0.0,90886.0,OFFSHORE,460.0,172.0,2850.0,GAS DRIVE,2241:CHANNEL-FILL,5642.0,6102.0,1.5,361.0,PALEOGENE,25:DEEP MARINE,TANK LIKE, LATERAL FACIES CHANGE,328.0,0.8,,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,35.0,3000.0,19.5,7.0,1.6,0.0,246.0,,1.14,2330.0,35156.0,12.0,1000.0,,44.0,,CONTINUOUS WATER INJECTION,,DRILLING/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL/MULTI-LATERAL WELL/EXTENDED REACH WELL,SCALE INHIBITOR TREATMENT,,ESP,GRAVEL PACK/EXPANDABLE SAND SCREEN,SAND CLEANING/WATER CONING CONTROL,6300.0
ALBACORA,CARAPEBUS,1P ,BRAZIL,LATIN AMERICA,CAMPOS,-22.137,-39.9899,OIL,2009.0,SECONDARY RECOVERY,DECLINE,66.00,0.0,158957.0,OFFSHORE,1150.0,191.01797837181604,4147.704513169603,GAS DRIVE,1151:SALT-DIAPIR ANTICLINE,7052.0,8202.0,1.0,476.0,PALEOGENE,25:DEEP MARINE,LAYER-CAKE,SHALELATERAL SHALE-OUT/SEALING FAULT,,,,SANDSTONE,MEDIUM-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,26.0,1000.0,27.0,26.5,0.2,0.6,600.0,,,,,20.0,1930.0,,35.0,,CONTINUOUS WATER INJECTION,,,,,,ESP/GAS LIFT,GRAVEL PACK,COILED TUBING TREATMENT/WAX REMOVAL,
ALBACORA,NAMORADO,1P ,BRAZIL,LATIN AMERICA,CAMPOS,-22.137,-39.9899,OIL,1997.0,SECONDARY RECOVERY,DECLINE,,0.0,9911.0,OFFSHORE,1150.0,218.47388173340732,4863.0,GAS DRIVE,1151:SALT-DIAPIR ANTICLINE,9283.0,10433.0,3.0,262.0,CRETACEOUS,25:DEEP MARINE,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL SHALE-OUT/SEALING FAULT,390.0,0.25,29.87,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,17.0,40.0,28.0,26.4,0.7,1.0,365.0,,,2403.0,,31.0,497.0,,21.0,,CONTINUOUS WATER INJECTION,,DRILLING/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,,,ESP/GAS LIFT,GRAVEL PACK,COILED TUBING TREATMENT/WAX REMOVAL,
ALBION-SCIPIO,TRENTON-BLACK RIVER,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,MICHIGAN,41.9937,-84.6016,OIL,1985.0,PRIMARY RECOVERY,MATURE,961.00,20.0,32358.0,ONSHORE,-1100.0,105.0,1593.0,GAS DRIVE,241:DOLOMITIZATION-DISSOLUTION,3400.0,2300.0,0.5,400.0,ORDOVICIAN,11:LOW-ENERGY CARBONATE MUD,JIGSAW-PUZZLE/LABYRINTH,SHALE/TIGHT CARBONATELATERAL DIAGENETIC CHANGE/SEALING FAULT,600.0,,121.92,CARBONATES,MUDSTONE/WACKESTONE/PACKSTONE,CRINOID,,INTERCRYSTALLINE/VUGGY,3.0,1.0,42.0,0.97,0.0,1.52,550.0,,1.23,1512.0,225000.0,,336.0,45.0,45.0,91.0,,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,ROD PUMP/ESP/PLUNGER LIFT,,GAS CONING CONTROL/PUMP SIZE OPTIMIZATION/RE-COMPLETION/RE-PERFORATION/SELECTIVE PERFORATION/STEP-OUT DEVELOPMENT DRILLING/WATER CONING CONTROL/WATER PLUGGING/WAX REMOVAL,2800.0
ALBUSKJELL,TOR-EKOFISK,1P ,NORWAY,EUROPE,NORTH SEA CENTRAL,56.634,2.9973,GAS-CONDENSATE,1998.0,ABANDONED,,24.00,200.0,68910.0,OFFSHORE,230.0,280.0,7252.0,GAS DRIVE,1151:SALT-DIAPIR ANTICLINE,9842.0,10072.0,8.0,1080.0,PALEOGENE/CRETACEOUS,14:FORESLOPE-BASIN,LABYRINTH,TIGHT CARBONATENON-FRACTURED ZONE,984.0,0.9,,CARBONATES,,COCCOLITH,TYPE III,MICROPOROSITY,21.0,1.0,48.0,,0.0,0.0,,160.0,,,,35.0,223.0,,,45.0,,,STIMULATION,,ACIDIZATION,,,,,10500.0
ALGYO,LOWER PANNONIAN (AP-13),1P ,HUNGARY,EUROPE,PANNONIAN,46.2667,20.2289,OIL,2005.0,SECONDARY RECOVERY,DECLINE,,20.0,3524.0,ONSHORE,-500.0,250.0,3656.0,GAS DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,8005.0,7513.0,3.0,230.0,NEOGENE,23:LACUSTRINE,LAYER-CAKE,SHALENONE,230.0,0.47,9.14,SANDSTONE,MEDIUM-GRAINED SAND,,,PRIMARY INTERGRANULAR,18.0,13.5,29.8,0.84,0.0,0.0,544.0,,1.32,,5800.0,45.0,57.5,,40.5,,TWO-SIDE WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,GAS LIFT,,PROFILE MODIFICATION/SIDETRACKING,
ALGYO,UPPER PANNONIAN,1P ,HUNGARY,EUROPE,PANNONIAN,46.2667,20.2289,OIL,2004.0,SECONDARY RECOVERY,DECLINE,340.00,140.0,73223.0,ONSHORE,-500.0,208.0,2828.0,GAS DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,5840.0,5348.0,3.0,279.0,NEOGENE,23:LACUSTRINE,LAYER-CAKE,SHALENONE,1300.0,,,SANDSTONE,MEDIUM-GRAINED SAND,,,PRIMARY INTERGRANULAR,25.0,280.0,41.0,0.7,0.0,0.0,482.0,,1.32,,5000.0,37.0,1592.0,10.0,41.95,77.0,TWO-SIDE WATER INJECTION,,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,,,GAS LIFT,,PROFILE MODIFICATION/SIDETRACKING/WATER PLUGGING,
ALIBEKMOLA,KT-I,1P ,KAZAKHSTAN,FORMER SOVIET UNION,CASPIAN NORTH,48.474,57.6667,OIL,2004.0,DEVELOPING,DEVELOPING,10.00,0.0,,ONSHORE,-750.0,100.0,2828.0,AQUIFER DRIVE,123:THRUST FAULT,5780.0,5230.0,10.0,564.0,CARBONIFEROUS,12:HIGH-ENERGY CARBONATE SAND,JIGSAW-PUZZLE, LATERAL FACIES CHANGE,1700.0,0.08,32.0,CARBONATES,PACKSTONE/GRAINSTONE,ALGAE/FORAMINIFERA,TYPE IV,INTERPARTICLE,10.0,20.0,30.0,20.0,11.9,0.0,400.0,,,,110000.0,20.0,41.0,,30.0,,CONTINUOUS WATER INJECTION,,,,,,,,,6560.0
ALIBEKMOLA,KT-II,1P ,KAZAKHSTAN,FORMER SOVIET UNION,CASPIAN NORTH,48.474,57.6667,OIL,2004.0,DEVELOPING,DEVELOPING,10.00,0.0,,ONSHORE,-750.0,145.0,4930.0,GAS DRIVE,123:THRUST FAULT,9480.0,8730.0,10.0,2165.0,CARBONIFEROUS,12:HIGH-ENERGY CARBONATE SAND,JIGSAW-PUZZLE, LATERAL FACIES CHANGE,607.0,0.18,32.92,CARBONATES,PACKSTONE/GRAINSTONE/BOUNDSTONE,ALGAE/FORAMINIFERA,TYPE IV,INTERPARTICLE,10.0,20.0,37.0,4.0,6.7,2.6,1340.0,8.0,,4060.0,120000.0,27.0,337.0,,30.0,,CONTINUOUS WATER INJECTION,,STIMULATION,,176_Net/gross ratio (average),,,,,10660.0
ALPINE,ALPINE SANDSTONE,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,NORTH SLOPE,70.3266,-150.892,OIL,2008.0,ENHANCED OIL RECOVERY,DECLINE,51.00,135.0,119992.0,ONSHORE,0.0,160.0,3215.0,GAS DRIVE,2231:ONLAP ONTO REGIONAL UNCONFORMITY,6600.0,6600.0,2.0,1000.0,JURASSIC,24:COASTAL,LAYER-CAKE, RESERVOIR BODY BOUNDARY,50.0,0.95,14.63,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,20.0,15.0,39.0,0.45,0.0,0.0,769.0,,,2454.0,,19.0,1000.0,,45.0,,,MISCIBLE,DRILLING,HORIZONTAL WELL,,,,,,
ALRAR,F3,1P ,ALGERIA,AFRICA,ILLIZI (GHADAMES),28.7,9.75,GAS-CONDENSATE,2003.0,SECONDARY RECOVERY,DECLINE,80.00,2220.0,,ONSHORE,-2300.0,266.0,3328.0,GAS DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,8022.0,5725.0,0.5,700.0,DEVONIAN,24:COASTAL,LAYER-CAKE, LATERAL FACIES CHANGE/LATERAL SHALE-OUT,122.0,0.8,18.29,SANDSTONE,MEDIUM-GRAINED SAND,,,PRIMARY INTERGRANULAR,11.0,54.0,0.0,0.36,0.0,6.3,1113.0,50.0,1.75,,,21.0,1958.0,,2.5,51.0,GAS RECYCLING,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION,,,,GAS CONING CONTROL/WATER CONING CONTROL,6391.0
