1_Field name,2_Reservoir unit,5_Resource uncertainty,8_Country,10_Region,11_Basin name,15_Latitude,16_Longitude,18_Hydrocarbon type (main),32_Current status year,33_Current reservoir status,34_Current production stage,38_Well count (total producer),52_Well spacing (average) (ac),70_Production rate (peak oil equivalent) (BOEPD),72_Onshore or offshore,73_Water_Depth (ft),75_Temperature (original) (deg. F),77_Pressure (original) (psi),82_Drive mechanism (main),111_Trapping mechanism (main),116_Depth to top reservoir (ft TVD),117_Reservoir top subsea depth (ft TVDSS),118_Structural flank dip (average) (deg.),135_Hydrocarbon column height (original total) (ft),149_Reservoir period,153_Depositional system (main),161_Reservoir architecture (main),163_Fluid flow restriction,170_Gross reservoir thickness (average) (ft),176_Net/gross ratio (average),179_Net pay (average) (m),182_Reservoir lithology (main),184_Grain_Size_Texture,189_Composition,199_Fracture reservoir type,200_Porosity type (main),204_Porosity (matrix average) (%),210_Permeability (air average) (mD),218_API gravity (average) (deg. API),225_Viscosity (oil average) (cp),236_Oil_impurities (average),243_Gas_impurities (average),252_GOR (initial average) (SCF/STB),255_Condensate yield (initial average) (BC/MMCFG),258_FVF (oil average) (RB/STB),263_Bubble point pressure (average) (psi),273_Formation water salinity (average) (mg/L),276_Water saturation (initial average) (%),293_Original in-place oil equivalent (MMBOE),304_Recovery factor (primary oil) (%),307_Recovery factor (ultimate oil) (%),308_Recovery factor (ultimate gas) (%),320_Secondary recovery methods,325_EOR methods,333_Improved recovery methods (other),334_Improved recovery methods (drilling),335_Improved recovery methods (stimulation),336_Improved recovery methods (water injection optimization),337_Improved recovery methods (artificial lift),338_Improved recovery methods (sand control),339_Improved recovery methods (other reservoir management),76_Pressure_Temp_depth (ft TVDSS)
ALGYO,LOWER PANNONIAN (AP-13),1P ,HUNGARY,EUROPE,PANNONIAN,46.2667,20.2289,OIL,2005.0,SECONDARY RECOVERY,DECLINE,,20.0,3524.0,ONSHORE,-500.0,250.0,3656.0,GAS DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,8005.0,7513.0,3.0,230.0,NEOGENE,23:LACUSTRINE,LAYER-CAKE,SHALENONE,230.0,0.47,9.14,SANDSTONE,MEDIUM-GRAINED SAND,,,PRIMARY INTERGRANULAR,18.0,13.5,29.8,0.84,0.0,0.0,544.0,,1.32,,5800.0,45.0,57.5,,40.5,,TWO-SIDE WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,GAS LIFT,,PROFILE MODIFICATION/SIDETRACKING,
ALGYO,UPPER PANNONIAN,1P ,HUNGARY,EUROPE,PANNONIAN,46.2667,20.2289,OIL,2004.0,SECONDARY RECOVERY,DECLINE,340.00,140.0,73223.0,ONSHORE,-500.0,208.0,2828.0,GAS DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,5840.0,5348.0,3.0,279.0,NEOGENE,23:LACUSTRINE,LAYER-CAKE,SHALENONE,1300.0,,,SANDSTONE,MEDIUM-GRAINED SAND,,,PRIMARY INTERGRANULAR,25.0,280.0,41.0,0.7,0.0,0.0,482.0,,1.32,,5000.0,37.0,1592.0,10.0,41.95,77.0,TWO-SIDE WATER INJECTION,,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,,,GAS LIFT,,PROFILE MODIFICATION/SIDETRACKING/WATER PLUGGING,
ALPINE,ALPINE SANDSTONE,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,NORTH SLOPE,70.3266,-150.892,OIL,2008.0,ENHANCED OIL RECOVERY,DECLINE,51.00,135.0,119992.0,ONSHORE,0.0,160.0,3215.0,GAS DRIVE,2231:ONLAP ONTO REGIONAL UNCONFORMITY,6600.0,6600.0,2.0,1000.0,JURASSIC,24:COASTAL,LAYER-CAKE, RESERVOIR BODY BOUNDARY,50.0,0.95,14.63,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,20.0,15.0,39.0,0.45,0.0,0.0,769.0,,,2454.0,,19.0,1000.0,,45.0,,,MISCIBLE,DRILLING,HORIZONTAL WELL,,,,,,
ALTAMONT-BLUEBELL,GREEN RIVER AND COLTON/WASATCH,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,UINTA,40.3,-110.21,OIL,2012.0,ENHANCED OIL RECOVERY,PRIMARY REJUVENATING,,160.0,61190.0,ONSHORE,-6000.0,200.0,4000.0,GAS DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,8000.0,2000.0,3.0,5000.0,PALEOGENE,23:LACUSTRINE,LAYER-CAKE,SHALELATERAL SHALE-OUT/NON-FRACTURED ZONE,8000.0,,175.26,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,QUARTZ ARENITE,TYPE II,PRIMARY INTERGRANULAR,5.0,0.1,40.0,,22.0,0.0,1000.0,,1.47,3200.0,25000.0,,3200.0,,12.0,,,OTHER,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (MULTI-STAGE)/ACID FRACTURING/SCALE INHIBITOR TREATMENT,,ROD PUMP/ESP/HYDRAULIC JET PUMP,,CORROSION INHIBITOR TREATMENT/RE-COMPLETION/RE-PERFORATION,4500.0
ALWYN NORTH,BRENT,1P ,UNITED KINGDOM,EUROPE,NORTH SEA NORTHERN,60.7833,1.7333,OIL,2008.0,ENHANCED OIL RECOVERY,MATURE,17.00,120.0,94318.0,OFFSHORE,413.0,234.0,6527.0,GAS DRIVE,2212:PALEOSTRUCTURAL SUBCROP,9790.0,10203.0,11.0,397.0,JURASSIC,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALENONE,900.0,0.86,,SANDSTONE,MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,18.0,600.0,87.0,0.29,0.0,0.0,1400.0,,1.8,3698.0,30000.0,21.0,600.0,,48.3,,CONTINUOUS WATER INJECTION,MISCIBLE,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,SCALE INHIBITOR TREATMENT,MODIFICATION IN INJECTION PATTERN,GAS LIFT,,COILED TUBING TREATMENT/DEPRESSURIZATION/RE-PERFORATION/SIDETRACKING,10492.0
AMAL,AMAL-MARAGH,1P ,LIBYA,AFRICA,SIRT,29.45,21.16,OIL,1999.0,SECONDARY RECOVERY,MATURE,,0.0,195602.0,ONSHORE,-125.0,223.05191671794879,4675.0,AQUIFER DRIVE,1212:HORST BLOCK,9655.0,9530.0,2.0,720.0,CRETACEOUS/TRIASSIC/PALEOZOIC,21:FLUVIAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULTNONE,,0.1,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,QUARTZ ARENITE,TYPE II,PRIMARY INTERGRANULAR,14.0,1.0,36.0,,0.18,0.0,444.0,,,2165.0,137000.0,,5000.0,23.0,23.0,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION,INFILL WELL,SCALE INHIBITOR TREATMENT,,,,,
ANASTAS-TROIT,UNIT IV,1P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,AZOV-KUBAN,44.58,38.27,OIL,2001.0,SECONDARY RECOVERY,MATURE,1200.00,8.0,87000.0,ONSHORE,-72.0,130.0,2292.0,AQUIFER DRIVE,1152:SHALE-DIAPIR ANTICLINE,4534.0,4462.0,12.0,568.0,NEOGENE,24:COASTAL,LAYER-CAKE,PALEO-HIGH OR INTRUSIVE MASS/SHALENONE,230.0,0.85,48.77,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBLITHARENITE,,PRIMARY INTERGRANULAR,25.0,40.0,29.0,5.0,16.0,1.0,340.0,33.0,,2200.0,47000.0,23.0,1910.0,,57.0,,CONTINUOUS WATER INJECTION,,DRILLING,INFILL WELL,,,,,,4462.0
ANDREW,LISTA (ANDREW SANDSTONE),1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,58.0479,1.4208,OIL,2010.0,SECONDARY RECOVERY,DECLINE,18.00,180.0,69560.0,OFFSHORE,377.0,230.0,3698.0,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,7595.0,7972.0,4.0,407.0,PALEOGENE,25:DEEP MARINE,LAYER-CAKE,SHALESEALING FAULT,541.0,0.91,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,20.0,200.0,40.0,0.29,0.0,0.0,808.0,,1.52,,,27.0,364.33,,55.6,83.0,GAS RECYCLING,,DRILLING/STIMULATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,GAS LIFT,SLOTTED LINER/PRESSURE DRAWDOWN CONTROL/ORIENTED PERFORATION,COILED TUBING TREATMENT/FLOWING RATE CONTROL/GAS CONING CONTROL/SELECTIVE PERFORATION/SIDETRACKING/WATER CONING CONTROL,8189.0
ANGUILLE MARINE,ANGUILLE,1P ,GABON,AFRICA,GABON NORTH,-0.875,8.6761,OIL,2009.0,SECONDARY RECOVERY,SECONDARY MATURE,56.00,66.0,26948.0,OFFSHORE,98.0,195.07913843874798,4119.0,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,7382.0,7480.0,10.0,1148.0,CRETACEOUS,25:DEEP MARINE,LABYRINTH,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,820.0,0.25,,SANDSTONE,MEDIUM-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,19.0,60.0,30.5,0.65,0.0,0.0,722.0,,1.61,,,50.0,1500.0,,23.0,,CONTINUOUS WATER INJECTION,,DRILLING/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT,INFILL WELL,,MODIFICATION IN INJECTION PATTERN/SELECTIVE INJECTION,GAS LIFT,,,
ANGUS,ANGUS SAND,1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,56.1648,3.0593,OIL,2006.0,ABANDONED,,3.00,185.0,24600.0,OFFSHORE,230.0,230.0,6735.0,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,10130.0,10360.0,5.0,225.0,JURASSIC,24:COASTAL,LAYER-CAKE,SHALENONE,100.0,0.9,18.29,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,,,PRIMARY INTERGRANULAR,18.0,3000.0,40.0,0.58,6.0,0.0,290.0,,,1054.0,,17.0,23.1,,72.0,,,,OTHER RESERVOIR MANAGEMENT,,,,,,FLOWING RATE CONTROL,10500.0
ANKLESHWAR,ANKLESHWAR S2 SAND,1P ,INDIA,ASIA-PACIFIC,CAMBAY,21.6,72.9167,OIL,1997.0,SECONDARY RECOVERY,MATURE,144.00,61.78,,ONSHORE,-49.21,170.6,1713.91,AQUIFER DRIVE,112:TRANSPRESSIONAL ANTICLINE,3526.9,3477.69,14.0,426.51,PALEOGENE,24:COASTAL,LAYER-CAKE,SHALENONE,29.53,0.84,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,23.0,147.0,45.38,0.32,0.0,0.0,842.19,,1.46,1507.67,,12.3,,,61.0,,CONTINUOUS WATER INJECTION,CHEMICAL,DRILLING/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,WATER INJECTION ON A ZONAL BASIS/MODIFICATION IN INJECTION PATTERN/SELECTIVE INJECTION,ROD PUMP/GAS LIFT,,RE-COMPLETION,3736.88
ANKLESHWAR,ANKLESHWAR S3+4 SAND,1P ,INDIA,ASIA-PACIFIC,CAMBAY,21.6,72.9167,OIL,1997.0,SECONDARY RECOVERY,MATURE,144.00,74.13,,ONSHORE,-49.21,168.8,1675.48,AQUIFER DRIVE,112:TRANSPRESSIONAL ANTICLINE,3379.27,3330.05,14.0,,PALEOGENE,24:COASTAL,LAYER-CAKE,SHALENONE,16.4,0.86,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,22.0,395.0,45.38,0.36,0.0,0.0,842.19,,1.44,1486.35,,26.0,,,55.0,,CONTINUOUS WATER INJECTION,,DRILLING/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,WATER INJECTION ON A ZONAL BASIS/MODIFICATION IN INJECTION PATTERN/SELECTIVE INJECTION,ROD PUMP/GAS LIFT,,RE-COMPLETION,3651.57
ANSAI,YANCHANG,1P ,CHINA,ASIA-PACIFIC,ORDOS,37.13,109.2,OIL,2008.0,DEVELOPING,DEVELOPING,3344.00,15.0,60829.0,ONSHORE,-4400.0,111.0,1200.0,GAS DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,2000.0,-2395.0,0.5,2510.0,TRIASSIC,23:LACUSTRINE,LAYER-CAKE,SHALENONE,2900.0,0.25,14.02,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,ARKOSE,,MICROPOROSITY/SECONDARY INTRAGRANULAR,12.3,2.2,35.0,2.0,15.0,0.0,318.0,,1.18,863.0,72000.0,44.0,2528.0,11.0,25.0,,CONTINUOUS WATER INJECTION/CYCLIC WATER INJECTION/WAG IMMISCIBLE INJECTION,OTHER,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE)/HYDRAULIC FRACTURING (MULTI-STAGE)/SCALE INHIBITOR TREATMENT/VIBRATION,WATER INJECTION ON A ZONAL BASIS/MODIFICATION IN INJECTION PATTERN/CHANGING WATER INJECTION DIRECTION,ROD PUMP,,ADDITIONAL PERFORATION/PROFILE MODIFICATION/RE-COMPLETION/RE-PERFORATION/SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING/WATER PLUGGING,-692.0
APIAY,K-2 AND K-1 (UNE AND CHIPAQUE),1P ,COLOMBIA,LATIN AMERICA,LLANOS,4.0815,-73.3858,OIL,2002.0,PRIMARY RECOVERY,DECLINE,25.00,60.0,30000.0,ONSHORE,-950.0,120.0,5992.453076221815,AQUIFER DRIVE,1111:THRUST ANTICLINE,10250.0,9300.0,12.0,565.0,CRETACEOUS,24:COASTAL,TANK LIKE,BLOCK-BOUNDING FAULTLATERAL FACIES CHANGE/LATERAL SHALE-OUT,1010.0,0.67,64.01,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,12.0,50.0,25.0,11.0,0.0,0.0,128.0,,,,,,298.0,,36.0,,,,,HORIZONTAL WELL,,,,,,
ARBROATH,FORTIES,1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,57.3833,1.3667,OIL,2009.0,SECONDARY RECOVERY,DECLINE,14.00,0.0,36087.0,OFFSHORE,305.0,245.0,3700.0,AQUIFER DRIVE,113:INVERSION ANTICLINE,7725.0,8030.0,1.5,220.0,PALEOGENE,25:DEEP MARINE,LAYER-CAKE,SHALELATERAL FACIES CHANGE,330.0,0.5,48.77,SANDSTONE,FINE-GRAINED SAND,SUBLITHARENITE,,PRIMARY INTERGRANULAR,24.0,80.0,40.0,0.4,8.8,0.0,490.0,,1.33,1991.0,135000.0,45.0,334.0,,51.0,,CONTINUOUS WATER INJECTION,,DRILLING/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/EXTENDED REACH WELL,,MODIFICATION IN INJECTION PATTERN,GAS LIFT,,SIDETRACKING,
ARDJUNA-B,CIBULAKAN,1P ,INDONESIA,ASIA-PACIFIC,JAVA NORTHWEST,-5.895,107.6981,OIL,1995.0,PRIMARY RECOVERY,MATURE,78.00,200.0,42000.0,OFFSHORE,440.0,185.0,1275.0,AQUIFER DRIVE,1212:HORST BLOCK,2310.0,2750.0,1.0,,NEOGENE,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL SHALE-OUT,1197.0,0.22,80.16,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND/MEDIUM-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,26.0,300.0,37.0,3.9,12.0,0.0,380.0,,,,,30.0,,,,,,,DRILLING/STIMULATION/ARTIFICIAL LIFT,INFILL WELL/HORIZONTAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,GAS LIFT,,,2846.0
ARDMORE,ROTLIEGEND (AUK),1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,56.1719,2.7673,OIL,1992.0,PRIMARY RECOVERY,,8.00,0.0,10893.0,OFFSHORE,260.0,209.33011830998183,5270.0,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,8540.0,8800.0,4.0,650.0,PERMIAN,22:DESERT,LAYER-CAKE,TIGHT CLASTICSNONE,60.0,,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,22.0,1000.0,37.0,0.75,6.0,0.0,300.0,,1.26,1152.0,35000.0,,35.0,52.3,52.3,,,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,ESP/GAS LIFT,,STEP-OUT DEVELOPMENT DRILLING/WATER PLUGGING,
ARLAN,BOBRIKOV-TULA,1P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,VOLGA-URAL,55.8569,54.3689,OIL,2000.0,SECONDARY RECOVERY,DECLINE,7445.00,25.0,326923.0,ONSHORE,-490.0,73.0,2045.0,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,4100.0,3640.0,0.5,230.0,CARBONIFEROUS,21:FLUVIAL,JIGSAW-PUZZLE,SHALE/COALLATERAL FACIES CHANGE/LATERAL SHALE-OUT,180.0,,24.38,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,22.0,760.0,28.0,33.0,2.8,42.5,70.0,,1.05,1098.0,9116.0,15.0,9300.0,18.0,36.0,,CONTINUOUS WATER INJECTION,THERMAL/CHEMICAL,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,,ESP,,PROFILE MODIFICATION/WATER PLUGGING,4199.0
AS SARAH,AMAL (PUC-B),1P ,LIBYA,AFRICA,SIRT,29.3037,21.6379,OIL,2007.0,PRIMARY RECOVERY,DECLINE,32.00,62.0,100000.0,ONSHORE,-270.0,284.0,5540.0,AQUIFER DRIVE,1211:TILTED FAULT-BLOCK,11650.0,11380.0,10.0,840.0,CAMBRIAN,21:FLUVIAL,LAYER-CAKE,TAR MATNONE,,,,SANDSTONE,MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,12.0,100.0,38.0,,0.0,0.0,127.0,,,3277.0,148000.0,4.0,1000.0,,50.0,,,,ARTIFICIAL LIFT,,,,GAS LIFT,,,
ASGARD (SMORBUKK SOR),GARN,1P ,NORWAY,EUROPE,MID-NORWAY SHELF,65.0253,6.8909,OIL,2009.0,SECONDARY RECOVERY,DECLINE,14.00,0.0,143377.0,OFFSHORE,935.0,284.0,5873.0,GAS DRIVE,1151:SALT-DIAPIR ANTICLINE,11532.0,12467.0,7.0,490.0,JURASSIC,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALENONE,1450.0,,,SANDSTONE,FINE-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,13.0,45.0,41.0,2.0,6.6,3.4,2190.0,119.0,2.4,5150.0,,15.0,1124.0,,36.5,51.6,GAS RECYCLING,,DRILLING/SAND CONTROL,HORIZONTAL WELL/MULTI-LATERAL WELL,,,,PRE-PERFORATED LINER/SAND SCREEN,,12762.0
ATHABASCA,MCMURRAY-WABISKAW,1P ,CANADA,NORTH AMERICA,WESTERN CANADA,54.7377,-113.4849,OIL,2005.0,DEVELOPING,DEVELOPING,,1.4,760000.0,ONSHORE,-980.0,45.0,70.0,AQUIFER DRIVE,244:TAR SEAL,0.0,-980.0,0.5,,CRETACEOUS,24:COASTAL,JIGSAW-PUZZLE,SHALE/COALLATERAL SHALE-OUT,220.0,0.4,15.24,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,35.0,7000.0,8.0,200000.0,0.0,0.0,,,,,12000.0,20.0,932000.0,5.0,,,,THERMAL,DRILLING,HORIZONTAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,,,,
ATTAKA,BALIKPAPAN,1P ,INDONESIA,ASIA-PACIFIC,KUTAI,-0.1803,117.6378,OIL,2005.0,PRIMARY RECOVERY,DECLINE,152.00,30.0,131300.0,OFFSHORE,200.0,176.0,3340.0,AQUIFER DRIVE,113:INVERSION ANTICLINE,800.0,1000.0,5.0,,NEOGENE,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL SHALE-OUT,4350.0,,,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,27.0,390.0,40.0,0.4,4.2,0.0,500.0,,1.38,,20000.0,25.0,2233.0,,39.0,81.0,,,DRILLING/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,,,,GRAVEL PACK,COILED TUBING TREATMENT/RE-COMPLETION/RE-PERFORATION,6200.0
AUGER,O2-LR-T SANDS,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN OFFSHORE,27.5458,-92.443,OIL,2008.0,PRIMARY RECOVERY,MATURE,20.00,240.0,71723.0,OFFSHORE,2860.0,209.0,12874.0,AQUIFER DRIVE,2232:ONLAP ONTO STRUCTURAL FLANK UNCONFORMITY,12240.0,15100.0,28.0,,NEOGENE,25:DEEP MARINE,LAYER-CAKE,SHALELATERAL FACIES CHANGE/SEALING FAULT,,0.75,107.9,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,30.0,1150.0,36.5,0.5,0.0,0.0,2820.0,,2.16,,,17.0,317.9,47.0,47.0,,,,DRILLING/STIMULATION/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,SLIM-HOLE WELL,ACIDIZATION,,,GRAVEL PACK,SIDETRACKING,19250.0
AUGER,S SAND,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN OFFSHORE,27.5458,-92.443,OIL,2008.0,PRIMARY RECOVERY,MATURE,,240.0,71723.0,OFFSHORE,2860.0,209.0,12874.0,AQUIFER DRIVE,2232:ONLAP ONTO STRUCTURAL FLANK UNCONFORMITY,15840.0,18700.0,28.0,950.0,NEOGENE,25:DEEP MARINE,LAYER-CAKE,SHALESEALING FAULT,,0.75,50.29,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,30.0,1106.0,36.0,0.5,0.0,0.0,1947.0,31.0,1.71,,,16.0,188.6,,46.0,,,,DRILLING/STIMULATION/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,SLIM-HOLE WELL,ACIDIZATION,,,GRAVEL PACK,SIDETRACKING,19250.0
AUK,ROTLIEGEND (AUK),1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,56.4125,2.0286,OIL,2010.0,PRIMARY RECOVERY,SECONDARY MATURE,24.00,0.0,48051.0,OFFSHORE,256.0,215.0,4067.0,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,7044.0,7300.0,1.5,450.0,PERMIAN,22:DESERT,LAYER-CAKE,TIGHT CLASTICSNONE,980.0,0.85,48.77,SANDSTONE,MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,19.0,5.0,38.0,1.07,13.0,0.0,190.0,,1.15,700.0,105000.0,32.0,795.0,19.0,19.0,,,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION,,ESP/HYDRAULIC JET PUMP,,COILED TUBING TREATMENT/RE-COMPLETION/SHUT-IN WELL REOPEN/SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING,7600.0
AYACUCHO,MERECURE-OFICINA,2P ,VENEZUELA,LATIN AMERICA,EASTERN VENEZUELA,8.6245,-63.8215,OIL,2005.0,DEVELOPING,DEVELOPING,600.00,61.0,,ONSHORE,-400.0,140.0,1220.0,GAS DRIVE,2231:ONLAP ONTO REGIONAL UNCONFORMITY,1500.0,1100.0,1.0,1800.0,NEOGENE/PALEOGENE,21:FLUVIAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,1100.0,0.45,60.96,SANDSTONE,MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,30.0,7000.0,9.0,2500.0,0.0,0.0,45.0,,1.06,900.0,,13.0,87000.0,12.0,20.0,,,THERMAL,DRILLING/ARTIFICIAL LIFT/SAND CONTROL,HORIZONTAL WELL/MULTI-LATERAL WELL/EXTENDED REACH WELL,,,ROD PUMP/ESP/PCP,GRAVEL PACK/SLOTTED LINER,SIDETRACKING,
AYOLUENGO,PURBECK SANDSTONES,1P ,SPAIN,EUROPE,CANTABRIAN,42.75,-3.883,OIL,2012.0,SECONDARY RECOVERY,MATURE,,54.36,3981.45,ONSHORE,-3287.4,136.53283958657445,1593.8237578043907,GAS DRIVE,1151:SALT-DIAPIR ANTICLINE,2624.67,-662.73,15.0,492.13,CRETACEOUS/JURASSIC,21:FLUVIAL,LABYRINTH,SHALERESERVOIR BODY BOUNDARY/SEALING FAULT,1804.46,,,SANDSTONE,,,,,18.0,,37.0,,72.5,0.0,1000.0,,,,45400.0,,104.98,17.5,20.0,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,,ROD PUMP/PCP,,ADDITIONAL PERFORATION/RE-COMPLETION/RE-PERFORATION/SCALE REMOVAL/WATER PLUGGING/WAX REMOVAL,
