Year,Make,Price,Category
1999,MAZDA,,Sedan
1999,Mercedes-Benz,,Sedan
1999,Mercury,,Coupe
1999,Lincoln,,Sedan
1999,MAZDA,,Sedan
1999,MAZDA,,Convertible
1999,Mercedes-Benz,,Sedan
1999,MAZDA,,Pickup
1999,Lincoln,,Sedan
1999,Lincoln,,SUV
1999,MAZDA,,Sedan
1999,MAZDA,,Pickup
1999,Mercedes-Benz,,Coupe
1999,Oldsmobile,,Sedan
1999,Mitsubishi,,Sedan
1999,Mercury,,Van
1999,Mercury,,Sedan
1999,Mercedes-Benz,,Coupe
1999,Mercury,,Sedan
1999,Mitsubishi,,Sedan
1999,Nissan,,Pickup
1999,Mercedes-Benz,,Sedan
1999,Nissan,,Sedan
1999,Mitsubishi,,SUV
1999,Mercedes-Benz,,SUV
1999,Mercedes-Benz,,Convertible
1999,Nissan,,Sedan
1999,Mitsubishi,,Sedan
1999,Mercedes-Benz,,Convertible
1999,Nissan,,SUV
1999,Mitsubishi,,SUV
1999,Mitsubishi,,Coupe
1999,Mercury,,Sedan
1999,Mercury,,Sedan
1999,Mercury,,SUV
1999,Mitsubishi,,Hatchback
1999,Nissan,,Sedan
1999,Nissan,,Pickup
1999,Porsche,,Coupe
1999,Oldsmobile,,SUV
1999,Plymouth,,Van
1999,Nissan,,Van
1999,Oldsmobile,,Van
1999,Oldsmobile,,Sedan
1999,Oldsmobile,,Sedan
1999,Pontiac,,Convertible
1999,Oldsmobile,,Sedan
1999,Oldsmobile,,Sedan
1999,Plymouth,,Sedan
1999,Oldsmobile,,Sedan
1999,Subaru,,SUV
1999,Plymouth,,Van
1999,Suzuki,,Hatchback
1999,Saab,,Sedan
1999,Pontiac,,Sedan
1999,Pontiac,,Coupe
1999,Porsche,,Convertible
1999,Pontiac,,Sedan
1999,Volkswagen,,Sedan
1999,Toyota,,SUV
1999,Subaru,,Sedan
1999,Volvo,,Sedan
1999,Plymouth,,Coupe
1999,Saab,,Hatchback
1999,Toyota,,Coupe
1999,Plymouth,,Convertible
1999,Pontiac,,Sedan
1999,Volkswagen,,Convertible
1999,Suzuki,,Sedan
1999,Toyota,,Hatchback
1999,Volkswagen,,Convertible
1999,Suzuki,,SUV
1999,Subaru,,Sedan
1999,Toyota,,SUV
1999,Pontiac,,Van
1999,Toyota,,Sedan
1999,Toyota,,Sedan
1999,Saturn,,Coupe
1999,Suzuki,,SUV
1999,Volkswagen,,Van
1999,Toyota,,Sedan
1999,Toyota,,SUV
1999,Toyota,,Van
1999,Toyota,,Pickup
1999,Volkswagen,,Hatchback
1999,Volkswagen,,Hatchback
1999,Volkswagen,,Hatchback
1999,Toyota,,Pickup
1999,Volkswagen,,Sedan
1998,Acura,,Sedan
1999,Volkswagen,,Sedan
1999,Volvo,,Sedan
1998,Acura,,Hatchback
1999,Volvo,,Coupe
1999,Volvo,,Wagon
1999,Volkswagen,,Hatchback
1998,Acura,,Coupe
1998,Acura,,Coupe
1998,Acura,,SUV
1998,BMW,,Convertible
1998,BMW,,Sedan
1998,Audi,,Sedan
1998,Audi,,Sedan
1998,Audi,,Convertible
1998,Audi,,Sedan
1998,BMW,,Coupe
1998,Acura,,Sedan
1998,Buick,,Sedan
1998,BMW,,Sedan
1998,Cadillac,,Sedan
1998,BMW,,Convertible
1998,Cadillac,,Coupe
1998,Buick,,Sedan
1998,Buick,,Sedan
1998,Cadillac,,Sedan
1998,Buick,,Sedan
1998,Buick,,Sedan
1998,Buick,,Coupe
1998,Chevrolet,,Pickup
1998,Chevrolet,,Pickup
1998,Chevrolet,,SUV
1998,Chevrolet,,Van
1998,Chevrolet,,Coupe
1998,Chevrolet,,Pickup
1998,Chevrolet,,Coupe
1998,Chevrolet,,Pickup
1998,Chevrolet,,Van
1998,Chevrolet,,Pickup
1998,Chevrolet,,Van
1998,Chevrolet,,Pickup
1998,Chevrolet,,Pickup
1998,Chevrolet,,Pickup
1998,Cadillac,,Sedan
1998,Chevrolet,,Pickup
1998,Chevrolet,,Van
1998,Chevrolet,,Van
1998,Chevrolet,,Van
1998,Chevrolet,,Van
1998,Chevrolet,,Hatchback
1998,Chevrolet,,Hatchback
1998,Chevrolet,,Van
1998,Chevrolet,,Hatchback
1998,Chevrolet,,SUV
1998,Chevrolet,,Sedan
1998,Chevrolet,,Pickup
1998,Chevrolet,,Sedan
1998,Chevrolet,,Van
1998,Chevrolet,,SUV
1998,Dodge,,Pickup
1998,Chevrolet,,SUV
1998,Dodge,,Van
1998,Dodge,,Pickup
1998,Dodge,,Van
1998,Dodge,,Coupe
1998,Chrysler,,Van
1998,Chevrolet,,SUV
1998,Chrysler,,Sedan
1998,Dodge,,Sedan
1998,Dodge,,SUV
1998,Chrysler,,Convertible
1998,Chevrolet,,Van
1998,Chrysler,,Sedan
1998,Chevrolet,,Sedan
1998,Dodge,,Pickup
1998,Dodge,,Pickup
1998,Dodge,,Pickup
1998,Dodge,,Van
1998,Dodge,,Pickup
1998,Dodge,,Pickup
1998,Dodge,,Van
1998,Dodge,,Pickup
1998,Dodge,,Sedan
1998,Dodge,,Pickup
1998,Dodge,,Pickup
1998,Dodge,,Van
1998,Ford,,SUV
1998,Ford,,Pickup
1998,Ford,,Pickup
1998,Ford,,Sedan
1998,Ford,,Van
1998,Ford,,Pickup
1998,Ford,,Pickup
1998,Ford,,Pickup
1998,Eagle,,Hatchback
1998,Dodge,,Van
1998,Ford,,Van
1998,Ford,,Sedan
1998,Dodge,,Sedan
1998,Ford,,Coupe
1998,Dodge,,Van
1998,Ford,,Sedan
1998,Ford,,SUV
1998,Dodge,,Van
1998,Ford,,Van
1998,Ford,,Van
1998,Ford,,Sedan
1998,Ford,,Pickup
1998,Dodge,,Convertible
1998,Ford,,Van
1998,GMC,,Pickup
1998,GMC,,Pickup
1998,GMC,,Pickup
1998,GMC,,Pickup
1998,GMC,,Van
1998,GMC,,Pickup
1998,GMC,,Pickup
1998,GMC,,Pickup
1998,Ford,,Van
1998,GMC,,Van
1998,GMC,,SUV
1998,GMC,,Pickup
1998,INFINITI,,Sedan
1998,Isuzu,,SUV
1998,GMC,,Pickup
1998,Isuzu,,SUV
1998,GMC,,Van
1998,GMC,,Van
1998,GMC,,SUV
1998,Honda,,Coupe
1998,Honda,,Coupe
1998,Honda,,Sedan
1998,GMC,,Pickup
1998,GMC,,Van
1998,Honda,,Van
1998,Hyundai,,Sedan
1998,Jeep,,SUV
1998,GMC,,Van
1998,GMC,,Van
1998,Isuzu,,SUV
1998,GMC,,SUV
1998,GMC,,SUV
1998,Jeep,,SUV
1998,Isuzu,,Van
1998,GMC,,SUV
1998,Hyundai,,Sedan
1998,GMC,,Van
1998,Hyundai,,Hatchback
1998,HUMMER,,SUV
1998,Honda,,SUV
1998,Hyundai,,Hatchback
1998,Isuzu,,Pickup
1998,Honda,,SUV
1998,INFINITI,,Sedan
1998,Land Rover,,SUV
1998,INFINITI,,SUV
1998,Isuzu,,Pickup
1998,Land Rover,,SUV
1998,Jaguar,,Coupe
1998,Lexus,,SUV
1998,Jeep,,SUV
1998,MAZDA,,Pickup
1998,Mitsubishi,,Hatchback
1998,Mercedes-Benz,,Sedan
1998,Mercury,,Van
1998,Kia,,Sedan
1998,MAZDA,,Sedan
1998,Lexus,,Sedan
1998,Lexus,,Sedan
1998,Jaguar,,Sedan
1998,Kia,,SUV
1998,MAZDA,,Sedan
1998,Lexus,,Coupe
1998,Mercedes-Benz,,Sedan
1998,Mercury,,Sedan
1998,Lexus,,Sedan
1998,Mercury,,SUV
1998,Mercury,,Sedan
1998,Mitsubishi,,Sedan
1998,Lincoln,,Sedan
1998,Lincoln,,Sedan
1998,Lincoln,,SUV
1998,Mercury,,Sedan
1998,Mercedes-Benz,,Convertible
1998,MAZDA,,Pickup
1998,Mitsubishi,,Sedan
1998,MAZDA,,Van
1998,Mercedes-Benz,,Sedan
1998,Lincoln,,Coupe
1998,Mercedes-Benz,,Convertible
1998,MAZDA,,Sedan
1998,Mitsubishi,,Sedan
1998,Mercedes-Benz,,SUV
1998,Mercedes-Benz,,Coupe
1998,Mercedes-Benz,,Coupe
1998,Nissan,,Sedan
1998,Nissan,,Coupe
1998,Nissan,,Pickup
1998,Nissan,,Van
1998,Nissan,,Coupe
1998,Nissan,,Sedan
1998,Oldsmobile,,Sedan
1998,Mitsubishi,,SUV
1998,Mercury,,Wagon
1998,Mitsubishi,,Coupe
1998,Nissan,,Pickup
1998,Mitsubishi,,SUV
1998,Nissan,,SUV
1998,Nissan,,Sedan
1998,Oldsmobile,,Sedan
1998,Subaru,,SUV
1998,Porsche,,Convertible
1998,Plymouth,,Sedan
1998,Oldsmobile,,SUV
1998,Oldsmobile,,Sedan
1998,Pontiac,,Sedan
1998,Oldsmobile,,Sedan
1998,Oldsmobile,,Sedan
1998,Pontiac,,Coupe
1998,Plymouth,,Van
1998,Suzuki,,SUV
1998,Pontiac,,Sedan
1998,Pontiac,,Convertible
1998,Porsche,,Coupe
1998,Oldsmobile,,Van
1998,Oldsmobile,,Sedan
1998,Pontiac,,Van
1998,Pontiac,,Coupe
1998,Plymouth,,Coupe
1998,Oldsmobile,,Sedan
1998,Plymouth,,Van
1998,Saturn,,Coupe
1998,Subaru,,Sedan
1998,Toyota,,Hatchback
1998,Saab,,Hatchback
1998,Toyota,,Sedan
1998,Toyota,,Coupe
1998,Toyota,,Pickup
1998,Saab,,Hatchback
1998,Toyota,,Pickup
1998,Toyota,,SUV
1998,Suzuki,,Sedan
1998,Suzuki,,SUV
1998,Toyota,,SUV
1998,Toyota,,Sedan
1998,Toyota,,Van
1998,Suzuki,,Hatchback
1998,Subaru,,Sedan
1998,Toyota,,Sedan
1998,Toyota,,Pickup
1998,Volkswagen,,Hatchback
1998,Volvo,,Sedan
1998,Volkswagen,,Convertible
1998,Volvo,,Coupe
1998,Toyota,,Pickup
1997,Acura,,Sedan
1998,Toyota,,SUV
1998,Volkswagen,,Hatchback
1997,Acura,,Coupe
1997,Acura,,Sedan
1997,BMW,,Coupe
1998,Toyota,,Sedan
1997,Buick,,Sedan
1997,Acura,,SUV
1998,Volvo,,Wagon
1998,Volkswagen,,Sedan
1998,Volkswagen,,Sedan
1997,Audi,,Wagon
1998,Volvo,,Wagon
1998,Volvo,,Sedan
1997,BMW,,Sedan
1997,Audi,,Convertible
1997,Acura,,Coupe
1997,BMW,,Coupe
1997,Acura,,Coupe
1997,BMW,,Convertible
1997,BMW,,Sedan
1997,Audi,,Sedan
1997,Audi,,Sedan
1997,Buick,,Sedan
1997,Cadillac,,Sedan
1997,BMW,,Sedan
1997,Buick,,Coupe
1997,Buick,,Sedan
1997,Chevrolet,,Pickup
1997,Buick,,Sedan
1997,Chevrolet,,Pickup
1997,Chevrolet,,Pickup
1997,Chevrolet,,Pickup
1997,Chevrolet,,Pickup
1997,Cadillac,,Sedan
1997,Cadillac,,Coupe
1997,Buick,,Sedan
1997,Chevrolet,,Pickup
1997,Cadillac,,Sedan
1997,Chevrolet,,Van
1997,Chevrolet,,Coupe
1997,Chevrolet,,Van
1997,Chevrolet,,Pickup
1997,Chevrolet,,Van
1997,Chevrolet,,Hatchback
1997,Chevrolet,,Van
1997,Chevrolet,,Van
1997,Chevrolet,,Van
1997,Chevrolet,,SUV
1997,Chevrolet,,Convertible
1997,Chevrolet,,Pickup
1997,Chevrolet,,Van
1997,Chevrolet,,Van
1997,Chevrolet,,Sedan
1997,Chevrolet,,Coupe
1997,Chevrolet,,Sedan
1997,Chrysler,,Sedan
1997,Chevrolet,,SUV
1997,Chevrolet,,Pickup
1997,Chevrolet,,SUV
1997,Chrysler,,Sedan
1997,Chevrolet,,Pickup
1997,Chevrolet,,Van
1997,Chevrolet,,SUV
1997,Chrysler,,Coupe
1997,Chrysler,,Van
1997,Ford,,Van
1997,Dodge,,Pickup
1997,Dodge,,Pickup
1997,Dodge,,Van
1997,Dodge,,Pickup
1997,Dodge,,Sedan
1997,Dodge,,Van
1997,Ford,,Hatchback
1997,Dodge,,Pickup
1997,Dodge,,Coupe
1997,Dodge,,Van
1997,Dodge,,Pickup
1997,Ford,,Van
1997,Dodge,,Van
1997,Dodge,,Pickup
1997,Chrysler,,Sedan
1997,Dodge,,Sedan
1997,Dodge,,Pickup
1997,Dodge,,Sedan
1997,Dodge,,Pickup
1997,Dodge,,Van
1997,Dodge,,Van
1997,Dodge,,Van
1997,Dodge,,Van
1997,Dodge,,Coupe
1997,Ford,,Van
1997,Eagle,,Sedan
1997,Ford,,Van
1997,Ford,,Pickup
1997,Ford,,Hatchback
1997,Ford,,Van
1997,Ford,,Sedan
1997,Eagle,,Hatchback
1997,Ford,,SUV
1997,Ford,,Pickup
1997,Ford,,Sedan
1997,Ford,,Sedan
1997,Ford,,Van
1997,Ford,,SUV
1997,Ford,,Pickup
1997,Ford,,Pickup
1997,Ford,,Pickup
1997,Ford,,Van
1997,GMC,,Pickup
1997,Ford,,Pickup
1997,Ford,,Pickup
1997,Ford,,Pickup
1997,Geo,,Coupe
1997,Ford,,Van
1997,Ford,,Pickup
1997,GMC,,Van
1997,GMC,,Pickup
1997,GMC,,Pickup
1997,Ford,,Pickup
1997,Geo,,Sedan
1997,Ford,,Convertible
1997,Ford,,Coupe
1997,Ford,,Wagon
1997,GMC,,Pickup
1997,GMC,,Pickup
1997,GMC,,Pickup
1997,GMC,,Pickup
1997,Geo,,SUV
1997,GMC,,Van
1997,GMC,,SUV
1997,GMC,,Van
1997,Honda,,SUV
1997,Honda,,Sedan
1997,GMC,,Pickup
1997,GMC,,Van
1997,Honda,,Coupe
1997,GMC,,Van
1997,GMC,,Van
1997,GMC,,SUV
1997,GMC,,SUV
1997,GMC,,Van
1997,Honda,,Coupe
1997,GMC,,Van
1997,Honda,,Van
1997,Hyundai,,Wagon
1997,GMC,,Pickup
1997,Honda,,Coupe
1997,HUMMER,,SUV
1997,GMC,,Pickup
1997,GMC,,SUV
1997,Hyundai,,Hatchback
1997,Honda,,SUV
1997,Hyundai,,Sedan
1997,Lincoln,,Sedan
1997,Isuzu,,Pickup
1997,Isuzu,,SUV
1997,INFINITI,,Sedan
1997,Hyundai,,Hatchback
1997,INFINITI,,SUV
1997,Jeep,,SUV
1997,Isuzu,,SUV
1997,Jaguar,,Sedan
1997,INFINITI,,Sedan
1997,Jeep,,SUV
1997,INFINITI,,Sedan
1997,Isuzu,,Van
1997,Kia,,SUV
1997,Lincoln,,Sedan
1997,Isuzu,,Pickup
1997,Kia,,Sedan
1997,Jaguar,,Convertible
1997,Land Rover,,SUV
1997,MAZDA,,Sedan
1997,Jeep,,SUV
1997,Lexus,,SUV
1997,Lexus,,Sedan
1997,Land Rover,,SUV
1997,Lexus,,Sedan
1997,Land Rover,,SUV
1997,Lexus,,Sedan
1997,Lexus,,Coupe
1997,Mercury,,Sedan
1997,MAZDA,,Van
1997,MAZDA,,Pickup
1997,MAZDA,,Sedan
1997,Lincoln,,Coupe
1997,MAZDA,,Pickup
1997,Mercury,,SUV
1997,MAZDA,,Convertible
1997,Mercedes-Benz,,Sedan
1997,Mercury,,Sedan
1997,Mercedes-Benz,,Sedan
1997,MAZDA,,Sedan
1997,Mercedes-Benz,,Sedan
1997,MAZDA,,Coupe
1997,Mercedes-Benz,,Convertible
1997,Mercury,,Van
1997,Nissan,,Sedan
1997,Mitsubishi,,Sedan
1997,Oldsmobile,,Sedan
1997,Mitsubishi,,SUV
1997,Mitsubishi,,Sedan
1997,Nissan,,Coupe
1997,Mitsubishi,,SUV
1997,Mercury,,Sedan
1997,Mitsubishi,,Hatchback
1997,Mercury,,Sedan
1997,Nissan,,Coupe
1997,Mercury,,Sedan
1997,Mitsubishi,,Sedan
1997,Nissan,,Pickup
1997,Nissan,,Sedan
1997,Mitsubishi,,Coupe
1997,Nissan,,Sedan
1997,Nissan,,Van
1997,Nissan,,SUV
1997,Oldsmobile,,Sedan
1997,Nissan,,Pickup
1997,Oldsmobile,,Sedan
1997,Oldsmobile,,Sedan
1997,Pontiac,,Sedan
1997,Plymouth,,Sedan
1997,Oldsmobile,,SUV
1997,Pontiac,,Coupe
1997,Plymouth,,Van
1997,Oldsmobile,,Sedan
1997,Saturn,,Coupe
1997,Oldsmobile,,Van
1997,Suzuki,,Sedan
1997,Oldsmobile,,Sedan
1997,Saab,,Coupe
1997,Pontiac,,Van
1997,Plymouth,,Van
1997,Toyota,,Sedan
1997,Subaru,,Coupe
1997,Porsche,,Coupe
1997,Pontiac,,Coupe
1997,Pontiac,,Sedan
1997,Plymouth,,Convertible
1997,Plymouth,,Sedan
1997,Suzuki,,SUV
1997,Porsche,,Convertible
1997,Subaru,,Sedan
1997,Pontiac,,Sedan
1997,Saab,,Hatchback
1997,Suzuki,,SUV
1997,Oldsmobile,,Sedan
1997,Suzuki,,Hatchback
1997,Toyota,,SUV
1997,Subaru,,Coupe
1997,Toyota,,Hatchback
1997,Toyota,,Sedan
1997,Toyota,,SUV
1997,Toyota,,Pickup
1997,Toyota,,Pickup
1997,Toyota,,SUV
1996,Acura,,Sedan
1997,Toyota,,Hatchback
1996,Acura,,SUV
1997,Toyota,,Pickup
1997,Toyota,,Hatchback
1996,BMW,,Sedan
1996,Acura,,Sedan
1996,Audi,,Sedan
1996,Acura,,Coupe
1997,Volkswagen,,Sedan
1997,Toyota,,Sedan
1997,Volkswagen,,Hatchback
1997,Volkswagen,,Sedan
1996,Audi,,Convertible
1996,BMW,,Hatchback
1997,Toyota,,Van
1997,Toyota,,Pickup
1996,BMW,,Convertible
1996,Buick,,Sedan
1997,Volvo,,Sedan
1996,Audi,,Sedan
1997,Toyota,,Sedan
1997,Volvo,,Sedan
1996,BMW,,Coupe
1997,Volvo,,Wagon
1996,Acura,,Sedan
1997,Volkswagen,,Convertible
1997,Volvo,,Sedan
1996,Chevrolet,,Pickup
1996,Buick,,Wagon
1996,Buick,,Coupe
1996,Buick,,Coupe
1996,Buick,,Sedan
1996,BMW,,Coupe
1996,Buick,,Sedan
1996,Buick,,Coupe
1996,Cadillac,,Sedan
1996,Chevrolet,,Pickup
1996,Chevrolet,,Sedan
1996,Chevrolet,,Van
1996,Chevrolet,,Van
1996,Cadillac,,Sedan
1996,Chevrolet,,Pickup
1996,Chevrolet,,Van
1996,Chevrolet,,Van
1996,Chevrolet,,Van
1996,Cadillac,,Sedan
1996,Cadillac,,Coupe
1996,Chevrolet,,Pickup
1996,Chevrolet,,Coupe
1996,Chevrolet,,Van
1996,Chevrolet,,Pickup
1996,Chevrolet,,Van
1996,Chevrolet,,Sedan
1996,Chevrolet,,SUV
1996,Chevrolet,,Pickup
1996,Chevrolet,,Van
1996,Chevrolet,,Van
1996,Chevrolet,,Pickup
1996,Chevrolet,,Hatchback
1996,Chevrolet,,Sedan
1996,Chevrolet,,SUV
1996,Chevrolet,,Van
1996,Chevrolet,,Van
1996,Chevrolet,,Hatchback
1996,Chevrolet,,Sedan
1996,Chevrolet,,Pickup
1996,Chevrolet,,Pickup
1996,Chevrolet,,Sedan
1996,Chrysler,,Sedan
1996,Dodge,,Sedan
1996,Chrysler,,Sedan
1996,Dodge,,Van
1996,Chrysler,,Van
1996,Chevrolet,,Coupe
1996,Dodge,,Van
1996,Dodge,,Coupe
1996,Dodge,,Sedan
1996,Dodge,,Pickup
1996,Chrysler,,Sedan
1996,Chevrolet,,Pickup
1996,Chevrolet,,SUV
1996,Chrysler,,Coupe
1996,Dodge,,Pickup
1996,Chevrolet,,SUV
1996,Dodge,,Pickup
1996,Chrysler,,Sedan
1996,Dodge,,Van
1996,Dodge,,Van
1996,Dodge,,Pickup
1996,Dodge,,Pickup
1996,Dodge,,Pickup
1996,Dodge,,Van
1996,Dodge,,Pickup
1996,Dodge,,Pickup
1996,Dodge,,Van
1996,Dodge,,Van
1996,Dodge,,Hatchback
1996,Dodge,,Van
1996,Dodge,,Sedan
1996,Eagle,,Hatchback
1996,Ford,,Sedan
1996,Ford,,SUV
1996,Ford,,Pickup
1996,Ford,,Sedan
1996,Dodge,,Coupe
1996,Eagle,,Sedan
1996,Ford,,Van
1996,Ford,,SUV
1996,Ford,,Van
1996,Ford,,Hatchback
1996,Ford,,Van
1996,Ford,,Hatchback
1996,Eagle,,Sedan
1996,Ford,,Van
1996,Ford,,Van
1996,Ford,,Van
1996,Ford,,Pickup
1996,Ford,,Pickup
1996,Ford,,Coupe
1996,Ford,,Pickup
1996,Ford,,Van
1996,Ford,,Pickup
1996,Ford,,Hatchback
1996,Ford,,Pickup
1996,Ford,,Pickup
1996,Ford,,Pickup
1996,Ford,,Coupe
1996,Ford,,Sedan
1996,GMC,,Pickup
1996,Ford,,Pickup
1996,GMC,,Pickup
1996,GMC,,Van
1996,GMC,,Van
1996,Geo,,SUV
1996,GMC,,Van
1996,GMC,,Pickup
1996,Geo,,Sedan
1996,Ford,,Pickup
1996,GMC,,Van
1996,GMC,,Pickup
1996,GMC,,Van
1996,GMC,,Van
1996,GMC,,Pickup
1996,Geo,,Hatchback
1996,GMC,,Van
1996,GMC,,SUV
1996,GMC,,Pickup
1996,GMC,,Pickup
1996,Honda,,Sedan
1996,Ford,,Van
1996,GMC,,Pickup
1996,Honda,,Coupe
1996,GMC,,Pickup
1996,GMC,,Van
1996,GMC,,SUV
1996,GMC,,SUV
1996,Honda,,Sedan
1996,INFINITI,,Sedan
1996,HUMMER,,SUV
1996,Honda,,SUV
1996,GMC,,Van
1996,GMC,,Van
1996,Hyundai,,Hatchback
1996,Isuzu,,SUV
1996,Isuzu,,SUV
1996,INFINITI,,Sedan
1996,Honda,,Coupe
1996,GMC,,SUV
1996,INFINITI,,Sedan
1996,Isuzu,,Pickup
1996,Land Rover,,SUV
1996,Lexus,,Sedan
1996,Hyundai,,Sedan
1996,Jeep,,SUV
1996,Land Rover,,SUV
1996,Lincoln,,Sedan
1996,Jeep,,SUV
1996,Isuzu,,Van
1996,Lexus,,SUV
1996,Honda,,Van
1996,Lincoln,,Coupe
1996,Kia,,Sedan
1996,Lexus,,Sedan
1996,MAZDA,,Pickup
1996,Lincoln,,Sedan
1996,MAZDA,,Pickup
1996,Kia,,SUV
1996,INFINITI,,Sedan
1996,MAZDA,,Sedan
1996,MAZDA,,Van
1996,Hyundai,,Sedan
1996,MAZDA,,Sedan
1996,Lexus,,Sedan
1996,Jaguar,,Sedan
1996,Lexus,,Coupe
1996,MAZDA,,Coupe
1996,Mercury,,Sedan
1996,Mercury,,Sedan
1996,Mercury,,Coupe
1996,Mercury,,Sedan
1996,Mitsubishi,,Coupe
1996,Mitsubishi,,Pickup
1996,Mercedes-Benz,,Convertible
1996,MAZDA,,Sedan
1996,Mercedes-Benz,,Sedan
1996,Mitsubishi,,SUV
1996,Mercedes-Benz,,Sedan
1996,Mitsubishi,,Sedan
1996,MAZDA,,Convertible
1996,Mitsubishi,,Coupe
1996,Mercury,,Sedan
1996,Mercury,,Van
1996,Mercedes-Benz,,Sedan
1996,Mitsubishi,,Sedan
1996,Nissan,,Sedan
1996,Nissan,,Hatchback
1996,Oldsmobile,,SUV
1996,Mitsubishi,,Hatchback
1996,Oldsmobile,,Van
1996,Nissan,,Sedan
1996,Plymouth,,Sedan
1996,Nissan,,Pickup
1996,Oldsmobile,,Sedan
1996,Nissan,,Coupe
1996,Nissan,,Sedan
1996,Nissan,,Coupe
1996,Oldsmobile,,Sedan
1996,Oldsmobile,,Sedan
1996,Nissan,,Pickup
1996,Pontiac,,Hatchback
1996,Plymouth,,Van
1996,Nissan,,Van
1996,Oldsmobile,,Sedan
1996,Nissan,,SUV
1996,Oldsmobile,,Sedan
1996,Pontiac,,Sedan
1996,Porsche,,Coupe
1996,Pontiac,,Sedan
1996,Oldsmobile,,Sedan
1996,Saab,,Hatchback
1996,Saturn,,Coupe
1996,Suzuki,,SUV
1996,Saab,,Hatchback
1996,Toyota,,Sedan
1996,Suzuki,,Hatchback
1996,Subaru,,Coupe
1996,Pontiac,,Sedan
1996,Pontiac,,Van
1996,Plymouth,,Coupe
1996,Subaru,,Sedan
1996,Plymouth,,Van
1996,Subaru,,Coupe
1996,Pontiac,,Sedan
1996,Toyota,,Hatchback
1996,Toyota,,SUV
1996,Suzuki,,Sedan
1996,Toyota,,Hatchback
1996,Suzuki,,SUV
1996,Toyota,,SUV
1996,Toyota,,Sedan
1996,Toyota,,SUV
1996,Toyota,,Sedan
1996,Toyota,,Sedan
1995,Buick,,Sedan
1996,Volkswagen,,Hatchback
1996,Volkswagen,,Convertible
1995,BMW,,Coupe
1996,Toyota,,Pickup
1995,Alfa Romeo,,Sedan
1995,Acura,,Sedan
1996,Toyota,,Van
1995,Audi,,Wagon
1996,Volvo,,Wagon
1995,Audi,,Sedan
1995,Acura,,Convertible
1996,Volkswagen,,Sedan
1995,Acura,,Sedan
1995,Acura,,Coupe
1995,Audi,,Convertible
1995,BMW,,Hatchback
1996,Volkswagen,,Sedan
1996,Volvo,,Sedan
1995,BMW,,Sedan
1996,Toyota,,Pickup
1996,Toyota,,Coupe
1996,Toyota,,Pickup
1995,Buick,,Sedan
1995,Buick,,Wagon
1995,BMW,,Wagon
1995,BMW,,Coupe
1995,Buick,,Coupe
1996,Toyota,,Pickup
1995,Buick,,Sedan
1995,Audi,,Wagon
1995,Buick,,Sedan
1995,Cadillac,,Sedan
1995,Chevrolet,,Van
1995,Chevrolet,,Sedan
1995,Cadillac,,Coupe
1995,Chevrolet,,Pickup
1995,Chevrolet,,Sedan
1995,Cadillac,,Sedan
1995,Chevrolet,,Coupe
1995,Chevrolet,,Pickup
1995,Chevrolet,,Pickup
1995,Chevrolet,,Pickup
1995,Cadillac,,Sedan
1995,Chevrolet,,Van
1995,Chevrolet,,Van
1995,Chevrolet,,Pickup
1995,Chevrolet,,Pickup
1995,Buick,,Sedan
1995,Chevrolet,,Van
1995,Chevrolet,,Van
1995,Chevrolet,,Convertible
1995,Chevrolet,,Pickup
1995,Chevrolet,,SUV
1995,Chevrolet,,Sedan
1995,Chevrolet,,Sedan
1995,Chevrolet,,Coupe
1995,Chevrolet,,Convertible
1995,Chevrolet,,SUV
1995,Chevrolet,,SUV
1995,Chrysler,,Sedan
1995,Chevrolet,,Pickup
1995,Chrysler,,Sedan
1995,Chrysler,,Convertible
1995,Dodge,,Sedan
1995,Dodge,,Pickup
1995,Chevrolet,,Pickup
1995,Chevrolet,,Coupe
1995,Dodge,,Pickup
1995,Dodge,,Coupe
1995,Chevrolet,,Van
1995,Chevrolet,,Van
1995,Dodge,,Pickup
1995,Dodge,,Sedan
1995,Chevrolet,,Van
1995,Dodge,,Pickup
1995,Chevrolet,,Van
1995,Dodge,,Pickup
1995,Chrysler,,Sedan
1995,Chevrolet,,SUV
1995,Dodge,,Van
1995,Chrysler,,Coupe
1995,Chrysler,,Sedan
1995,Dodge,,Van
1995,Chrysler,,Van
1995,Dodge,,Van
1995,Ford,,Van
1995,Eagle,,Hatchback
1995,Dodge,,Van
1995,Ford,,Sedan
1995,Eagle,,Coupe
1995,Dodge,,Van
1995,Dodge,,Pickup
1995,Dodge,,Van
1995,Dodge,,Van
1995,Ford,,Van
1995,Dodge,,Pickup
1995,Dodge,,Pickup
1995,Ford,,Sedan
1995,Dodge,,Hatchback
1995,Ford,,Van
1995,Dodge,,Sedan
1995,Dodge,,Convertible
1995,Dodge,,Sedan
1995,Dodge,,Van
1995,Eagle,,Sedan
1995,Dodge,,Van
1995,Ford,,SUV
1995,Ford,,Hatchback
1995,Ford,,Van
1995,Ford,,Pickup
1995,Ford,,Convertible
1995,Ford,,Hatchback
1995,Ford,,Van
1995,Ford,,Coupe
1995,Ford,,Pickup
1995,Ford,,Pickup
1995,Ford,,Pickup
1995,Ford,,Pickup
1995,Ford,,Van
1995,Ford,,SUV
1995,Ford,,Pickup
1995,Ford,,Van
1995,Ford,,Hatchback
1995,Ford,,Pickup
