1_Field name,2_Reservoir unit,5_Resource uncertainty,8_Country,10_Region,11_Basin name,15_Latitude,16_Longitude,18_Hydrocarbon type (main),32_Current status year,33_Current reservoir status,34_Current production stage,35_Well count (total all wells),38_Well count (total producer),46_Well count (current active producer),52_Well spacing (average) (ac),58_Production year (current),62_Production rate (current oil equivalent) (BOEPD),65_Water-cut (current) (%),66_Production year (peak),70_Production rate (peak oil equivalent) (BOEPD),72_Onshore or offshore,73_Water_Depth (ft),75_Temperature (original) (deg. F),76_Temperature depth (ft TVDSS),77_Pressure (original) (psi),78_Pressure depth (ft TVDSS),80_Pressure year (current),81_Pressure (current) (psi),82_Drive mechanism (main),111_Trapping mechanism (main),116_Depth to top reservoir (ft TVD),117_Reservoir top subsea depth (ft TVDSS),118_Structural flank dip (average) (deg.),135_Hydrocarbon column height (original total) (ft),149_Reservoir period,153_Depositional system (main),161_Reservoir architecture (main),163_Fluid flow restriction (macro-scale),164_Fluid flow restriction (meso-scale),170_Gross reservoir thickness (average) (ft),173_Net reservoir thickness (average) (ft),176_Net/gross ratio (average),179_Net pay (average) (m),182_Reservoir lithology (main),184_Grain_Size_Texture,189_Composition,199_Fracture reservoir type,200_Porosity type (main),204_Porosity (matrix average) (%),210_Permeability (air average) (mD),213_Permeability (well test average) (mD),218_API gravity (average) (deg. API),222_Specific gravity (gas average),225_Viscosity (oil average) (cp),230_Mobility index (average) (mD/cp),236_Oil_impurities (average),242_Methane (average) (%),243_Gas_impurities (average),252_GOR (initial average) (SCF/STB),255_Condensate yield (initial average) (BC/MMCFG),258_FVF (oil average) (RB/STB),263_Bubble point pressure (average) (psi),266_Pour point temperature (average) (deg. F),273_Formation water salinity (average) (mg/L),276_Water saturation (initial average) (%),293_Original in-place oil equivalent (MMBOE),300_EUR oil equivalent (MMBOE),301_Remaining EUR oil (MMBO),302_Remaining EUR gas (BCFG),304_Recovery factor (primary oil) (%),307_Recovery factor (ultimate oil) (%),308_Recovery factor (ultimate gas) (%),310_Recovery to date (of in-place oil) (%),311_Recovery to date (of in-place gas) (%),313_Recovery (best-fit ultimate oil) (%),314_Reservoir performance index (decimal fraction),315_EUR oil per production well (MMBO),319_Secondary recovery start date,320_Secondary recovery methods,324_EOR start date,325_EOR methods,333_Improved recovery methods (other),334_Improved recovery methods (drilling),335_Improved recovery methods (stimulation),336_Improved recovery methods (water injection optimization),337_Improved recovery methods (artificial lift),338_Improved recovery methods (sand control),339_Improved recovery methods (other reservoir management)
WOLONGHE,JIALINGJIANG,1P ,CHINA,ASIA-PACIFIC,SICHUAN,30.176,107.2948,GAS,2002.0,PRIMARY RECOVERY,DECLINE,,32.00,20.0,0.0,2002.0,3667.0,,1981.0,15903.0,ONSHORE,-1689.63,132.0,,3306.8,,1991.0,918.0,GAS DRIVE,1111:THRUST ANTICLINE,4061.68,2372.05,25.0,4353.67,TRIASSIC,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATE,LATERAL FACIES CHANGE/NON-FRACTURED ZONE,262.47,78.0,0.3,23.0,CARBONATES,PACKSTONE/GRAINSTONE,OOLITE,TYPE II,INTERCRYSTALLINE/VUGGY,5.0,0.1,,0.0,0.6,,,0.0,93.0,4.3,,4.2,,,,9140.0,15.0,109.52,99.02,,77.0,,,90.4,,78.69,,,,,,,,STIMULATION/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,,,ADDITIONAL PERFORATION/FOAM LIFT TREATMENT/GAS TRANSFER PRESSURE BOOSTING/H2S CONTROL/RE-PERFORATION/SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING
WOLONGHE,MAOKOU,1P ,CHINA,ASIA-PACIFIC,SICHUAN,30.176,107.2948,GAS,2002.0,PRIMARY RECOVERY,DECLINE,,10.00,5.0,0.0,2002.0,4167.0,,2002.0,4170.0,ONSHORE,-1689.63,,,,,,,GAS DRIVE,1111:THRUST ANTICLINE,10662.73,8973.1,25.0,1525.59,PERMIAN,13:ORGANIC BUILDUP,TANK LIKE,NONE,NON-FRACTURED ZONE,590.0,,,,CARBONATES,PACKSTONE/GRAINSTONE,ALGAE,TYPE I,FRACTURE,0.8,,,0.0,0.6,,,0.0,93.0,4.3,,4.2,,,,1390.0,15.0,28.0,,,,,,,,71.43,,,,,,,,,,,,,,
WOODFORD SHALE PLAY,WOODFORD SHALE,2P ,UNITED STATES OF AMERICA,NORTH AMERICA,ARKOMA/ANADARKO/ARDMORE,34.6777,-96.2045,GAS,2012.0,DEVELOPING,DEVELOPING,2371.0,,1053.0,80.0,2012.0,183630.0,,2011.0,188871.0,ONSHORE,-1000.0,,,1433.0,,,,GAS DRIVE,252:ORGANIC-RICH SHALE,8000.0,7000.0,,,CARBONIFEROUS/DEVONIAN,25:DEEP MARINE,TANK LIKE,NONE,NON-FRACTURED ZONE,142.0,116.0,0.82,,OTHERS,,,TYPE III,MICROPOROSITY,5.5,0.0,,55.0,0.59,,,0.0,,0.0,,,,,,,30.0,3834.0,666.8,,2256.0,,,17.39,,7.58,,,,,,,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE)/HYDRAULIC FRACTURING (MULTI-STAGE)/SCALE INHIBITOR TREATMENT,,,,COILED TUBING TREATMENT/CORROSION INHIBITOR TREATMENT/PAD DRILLING
WUBAITI,HUANGLONG,1P ,CHINA,ASIA-PACIFIC,SICHUAN,31.1072,108.0421,GAS,2005.0,PRIMARY RECOVERY,PEAK OR PLATEAU,36.0,31.00,21.0,1890.0,2005.0,14936.0,,2005.0,14936.0,ONSHORE,-1514.0,237.0,13123.0,8663.0,13123.0,,,GAS DRIVE,1111:THRUST ANTICLINE,13654.0,12140.0,9.0,,CARBONIFEROUS,11:LOW-ENERGY CARBONATE MUD,TANK LIKE,NONE,NON-FRACTURED ZONE,98.43,78.74,0.8,24.0,CARBONATES,MUDSTONE/WACKESTONE/BRECCIA,ALGAE,TYPE II,VUGGY/BRECCIA,6.0,0.77,48.4,0.0,0.57,,,0.0,96.96,1.73,,,,,,32510.0,19.2,212.88,141.68,,570.7,,,66.5,,21.86,,,,,,,,DRILLING/STIMULATION,INFILL WELL/HORIZONTAL WELL,ACIDIZATION/ACID FRACTURING,,,,
WYTCH FARM,SHERWOOD SANDSTONE,1P ,UNITED KINGDOM,EUROPE,WESSEX,50.6672,-2.0278,OIL,2012.0,SECONDARY RECOVERY,DECLINE,103.0,57.00,,247.11,2012.0,,92.99,1996.0,,ONSHORE-OFFSHORE,49.21,150.8,5019.69,2429.96,5019.69,2010.0,1899.99,AQUIFER DRIVE,1212:HORST BLOCK,4965.55,4965.55,2.0,,TRIASSIC,21:FLUVIAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALE/TIGHT CLASTICS,LATERAL FACIES CHANGE/SEALING FAULT,524.93,367.45,0.7,,SANDSTONE,,ARKOSE,,PRIMARY INTERGRANULAR,18.0,512.0,,41.06,,0.9,108.22,5.15,,0.09,338.56,,1.24,1086.0,72.99,209000.0,44.0,923.97,489.98,32.71,,,53.0,,49.49,,34.0,0.144,,1990-06,CONTINUOUS WATER INJECTION,1990-06,MISCIBLE,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL/EXTENDED REACH WELL,,,ROD PUMP/ESP,,SIDETRACKING
XAN,COBAN B,1P ,GUATEMALA,LATIN AMERICA,PETEN NORTH,17.5035,-90.7659,OIL,2008.0,SECONDARY RECOVERY,DECLINE,,34.00,29.0,120.0,2008.0,14000.0,,1998.0,24000.0,ONSHORE,-200.0,148.0,7600.0,3390.0,7600.0,1999.0,2400.0,AQUIFER DRIVE,2121:ORGANIC BUILDUP,7574.0,7374.0,,154.0,CRETACEOUS,13:ORGANIC BUILDUP,JIGSAW-PUZZLE,NONE,NON-KARSTIC ZONE,200.0,158.0,0.79,24.38,CARBONATES,RUDSTONE/BOUNDSTONE/FRAMESTONE,RUDIST,TYPE IV,INTERCRYSTALLINE,14.0,200.0,,15.0,0.95,50.0,4.0,6.0,,0.0,97.0,,1.09,312.0,,40000.0,17.0,460.0,180.0,,,,39.0,,21.74,,,,,1997,CONTINUOUS WATER INJECTION,,,DRILLING/ARTIFICIAL LIFT,HORIZONTAL WELL,,,ESP,,
XIAOJI,KONGDIAN (KONG-1),1P ,CHINA,ASIA-PACIFIC,BOHAI,38.17,117.09,OIL,2006.0,SECONDARY RECOVERY,MATURE,215.0,105.00,72.0,12.0,2006.0,3159.0,88.75,1987.0,9983.0,ONSHORE,-6.0,233.0,9780.0,4669.0,9780.0,1990.0,4395.0,GAS DRIVE,1211:TILTED FAULT-BLOCK,8750.0,8743.0,7.0,984.0,PALEOGENE,21:FLUVIAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALE,LATERAL FACIES CHANGE/LATERAL SHALE-OUT,1200.0,480.0,0.4,38.1,SANDSTONE,FINE-GRAINED SAND,LITHIC ARKOSE,,SECONDARY INTERGRANULAR,15.6,83.0,,29.0,0.65,4.03,20.6,22.11,88.5,5.17,277.0,,1.2,1721.0,104.0,34975.0,35.0,151.7,52.2,10.9,,8.0,34.4,,27.22,,31.0,0.036,0.5,1983-04,CONTINUOUS WATER INJECTION/CYCLIC WATER INJECTION,,,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),WATER INJECTION ON A ZONAL BASIS/MODIFICATION IN INJECTION PATTERN/CHANGING WATER INJECTION DIRECTION,ROD PUMP/ESP,,PROFILE MODIFICATION/WATER PLUGGING
XIKOMBA,MALEMBO,1P ,ANGOLA,AFRICA,LOWER CONGO,-5.9056,11.0,OIL,2011.0,ABANDONED,DECLINE,10.0,5.00,,160.0,2011.0,11444.5,75.0,2004.0,90000.0,OFFSHORE,4850.0,,,,,,,GRAVITY DRAINAGE,1113:DELTA-TOE ANTICLINE,12614.83,8172.57,13.0,616.8,NEOGENE,25:DEEP MARINE,JIGSAW-PUZZLE/LAYER-CAKE,BLOCK-BOUNDING FAULT,LATERAL FACIES CHANGE/RESERVOIR BODY BOUNDARY,,393.7,0.4,80.0,SANDSTONE,MEDIUM-GRAINED SAND,,,,28.0,2500.0,,35.0,0.85,0.6,,0.39,,0.0,,,,,34.7,,,300.0,100.0,0.0,,18.0,33.0,,33.0,,47.0,0.05,20.0,2003-11,CONTINUOUS WATER INJECTION/GAS RECYCLING,,,WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,,,MODIFICATION IN INJECTION PATTERN,GAS LIFT,,GAS CONING CONTROL/GAS INJECTION OPTIMIZATION/SCALE REMOVAL/SIDETRACKING
XINCHANG,PENGLAIZHEN,1P ,CHINA,ASIA-PACIFIC,SICHUAN,31.2775,104.3625,GAS,2005.0,PRIMARY RECOVERY,PEAK OR PLATEAU,,,,70.0,2005.0,8668.0,,2002.0,9750.0,ONSHORE,-1726.0,96.0,1060.0,2063.0,1470.0,,,GAS DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,980.0,-746.0,2.7,,JURASSIC,21:FLUVIAL,LAYER-CAKE,SHALE,LATERAL FACIES CHANGE,4270.0,427.0,0.1,10.06,SANDSTONE,FINE-GRAINED SAND,FELDSPATHIC LITHARENITE,,PRIMARY INTERGRANULAR,12.3,2.56,,56.0,,,3.55,0.0,,1.3,,0.39,,,,12500.0,,135.0,59.5,,,,,44.0,,16.42,,,,,,,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,,,PROFILE MODIFICATION/RE-PERFORATION/SIDETRACKING
XINCHANG,UPPER SHAXIMIAO,1P ,CHINA,ASIA-PACIFIC,SICHUAN,31.2775,104.3625,GAS,2006.0,PRIMARY RECOVERY,PEAK OR PLATEAU,,,,120.0,2006.0,11769.0,,2004.0,14400.0,ONSHORE,-1726.0,150.0,4500.0,6235.0,,,,GAS DRIVE,241:DOLOMITIZATION-DISSOLUTION,4920.0,3194.0,4.0,2620.0,JURASSIC,23:LACUSTRINE,LAYER-CAKE,SHALE,LATERAL DIAGENETIC CHANGE,2430.0,170.1,0.07,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,LITHIC ARKOSE,,SECONDARY INTRAGRANULAR,9.6,0.18,0.07,56.0,,,,0.0,,1.18,,,,,,22900.0,,249.5,125.0,,,,,50.0,,7.2,,,,,,,,DRILLING/STIMULATION,INFILL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,,,
XINGLONGTAI,SHAHEJIE (XINGLONGTAI),1P ,CHINA,ASIA-PACIFIC,BOHAI,41.15,122.05,OIL,2002.0,ENHANCED OIL RECOVERY,MATURE,,488.00,175.0,20.0,2002.0,3831.0,89.6,1975.0,51470.0,ONSHORE,-10.0,,,3244.0,6890.0,,,GAS DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,5436.0,5426.0,8.0,3300.0,PALEOGENE,23:LACUSTRINE,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALE,LATERAL FACIES CHANGE,900.0,270.0,0.3,13.72,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,LITHIC ARKOSE,,PRIMARY INTERGRANULAR,18.0,1800.0,,33.5,0.58,3.5,514.28,10.35,,0.0,620.0,,1.34,3360.0,23.0,4000.0,23.0,605.0,233.0,31.0,,,38.5,,33.39,,,,,1974-09,CONTINUOUS WATER INJECTION,1995,CHEMICAL,DRILLING/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,,WATER INJECTION ON A ZONAL BASIS/MODIFICATION IN INJECTION PATTERN,ROD PUMP/ESP/GAS LIFT,,WATER PLUGGING
YACHENG 13-1,LINGSHUI (LINGSHUI-3),1P ,CHINA,ASIA-PACIFIC,SOUTH CHINA SEA,17.5142,109.0088,GAS,2004.0,PRIMARY RECOVERY,PEAK OR PLATEAU,,10.00,10.0,125.0,2004.0,48176.0,,1996.0,57500.0,OFFSHORE,325.0,346.0,12500.0,5578.0,12500.0,,,GAS DRIVE,2212:PALEOSTRUCTURAL SUBCROP,11273.0,11598.0,10.0,1401.0,PALEOGENE,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALE,NONE,686.0,583.1,0.85,93.88,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,FELDSPATHIC LITHARENITE,,PRIMARY INTERGRANULAR,12.68,281.0,,40.0,0.67,,,6.300000000000001,,8.67,,8.0,,,,23510.0,30.0,820.0,442.0,,,,,85.0,,31.95,,,,,,,,,,,,,,
YAERXIA,BAIYANGHE (JIANQUANZI L SAND),1P ,CHINA,ASIA-PACIFIC,JIUQUAN,39.8015,97.4667,OIL,2002.0,SECONDARY RECOVERY,DECLINE,,,,160.0,2002.0,,67.0,1959.0,6904.0,ONSHORE,-8200.0,171.0,-533.0,4239.0,-533.0,,,GAS DRIVE,1111:THRUST ANTICLINE,7667.0,-534.78,15.0,,PALEOGENE,21:FLUVIAL,JIGSAW-PUZZLE,SHALE,LATERAL FACIES CHANGE,200.0,,,15.85,SANDSTONE,FINE-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,22.4,353.0,,33.0,,0.75,470.66,17.1,,0.36,392.0,,1.2,2778.0,69.0,52000.0,35.0,,20.0,,,,,,,,,,,1960-01,CONTINUOUS WATER INJECTION,,,STIMULATION,,HYDRAULIC FRACTURING (SINGLE STAGE),,,,
YAERXIA,QUANNAOGOU,1P ,CHINA,ASIA-PACIFIC,JIUQUAN,39.8015,97.4667,OIL,2000.0,PRIMARY RECOVERY,DECLINE,,,,160.0,2000.0,1072.0,32.7,,,ONSHORE,-8200.0,187.0,1288.0,4849.0,1288.0,,,GAS DRIVE,2212:PALEOSTRUCTURAL SUBCROP,9488.0,1288.0,10.0,,SILURIAN,31:BASEMENT,TANK LIKE,NONE,NON-FRACTURED ZONE,,,,,OTHERS,,,TYPE I,FRACTURE,2.5,0.0,,30.0,,9.5,0.0,16.62,,0.33,394.0,,,2425.0,72.0,89000.0,,74.0,13.4,,,,18.0,,14.19,,,,,,,,,,,,,,,
YAERXIA,XIAGOU,1P ,CHINA,ASIA-PACIFIC,JIUQUAN,39.8015,97.4667,OIL,2002.0,PRIMARY RECOVERY,DECLINE,,,,0.0,2002.0,,,,,ONSHORE,-8200.0,196.0,2837.0,7033.0,2837.0,1990.0,5582.0,GAS DRIVE,1213:NORMAL-FAULT HANGING WALL,11040.0,2840.0,,,CRETACEOUS,21:FLUVIAL,JIGSAW-PUZZLE,SHALE,LATERAL FACIES CHANGE,620.0,,,35.05,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,,TYPE II,PRIMARY INTERGRANULAR,8.5,2.45,,32.0,,4.4,0.55,16.759999999999998,,0.37,320.0,,,1970.0,70.0,,45.0,,10.0,,,,,,,,,,,,,,,,,,,,,
YAHA,JIDIKE/UNNAMED,1P ,CHINA,ASIA-PACIFIC,TARIM,41.7144,83.1453,GAS-CONDENSATE,2008.0,SECONDARY RECOVERY,PEAK OR PLATEAU,30.0,20.00,20.0,327.0,2008.0,34729.0,,2008.0,34729.0,ONSHORE,-3300.0,281.5,20200.0,8160.0,13616.0,2011.0,7251.0,AQUIFER DRIVE,1112:FORELAND ANTICLINE,16289.37,13008.53,3.0,,NEOGENE/PALEOGENE/CRETACEOUS,23:LACUSTRINE,JIGSAW-PUZZLE/LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALE,LATERAL SHALE-OUT,3608.92,,,11.0,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,15.7,60.0,,45.4,0.65,,,11.02,84.29,5.91,,123.0,1.1,,,,20.0,353.0,152.0,,395.0,,,57.5,,18.33,,,,2000-10,GAS RECYCLING,,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION,,,,ADDITIONAL PERFORATION/CORROSION INHIBITOR TREATMENT/DEWATERING/FLOWING RATE CONTROL/FOAM LIFT TREATMENT/INTERMITTENT PRODUCTION OF HIGH WATER-CUT WELLS/RE-PERFORATION/SIDETRACKING/WATER CONING CONTROL/WATER PLUGGING
YAKELA,KAPSALIANG,1P ,CHINA,ASIA-PACIFIC,TARIM,41.5539,83.544,GAS-CONDENSATE,2011.0,PRIMARY RECOVERY,DEVELOPING,12.0,10.00,10.0,0.0,2011.0,17472.0,,2011.0,17472.0,ONSHORE,-3094.0,270.0,14370.08,8454.0,14370.08,2011.0,7098.0,AQUIFER DRIVE,1161:FAULT-BLOCK COMPACTION ANTICLINE,17132.55,14038.71,,334.65,CRETACEOUS,23:LACUSTRINE,LAYER-CAKE,SHALE,NONE,160.76,154.2,0.96,25.0,SANDSTONE,FINE-GRAINED SAND,SUBARKOSE,,SECONDARY INTERGRANULAR,12.4,90.0,20.0,47.2,0.62,3.25,,0.7,86.0,3.7,,47.0,,,,110000.0,16.8,180.0,102.0,,289.0,,,60.0,,26.88,,,,,,,,,,,,,,
YAKELA,QIULITAGE,3P ,CHINA,ASIA-PACIFIC,TARIM,41.5539,83.544,GAS,2011.0,PRIMARY RECOVERY,DEVELOPING,,5.00,,0.0,2011.0,,,,,ONSHORE,-3094.0,284.0,14543.96,8845.0,14543.96,,,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,17595.14,14501.31,27.0,180.12,ORDOVICIAN/CAMBRIAN,11:LOW-ENERGY CARBONATE MUD,LABYRINTH,NONE,NON-KARSTIC ZONE,91.86,,,,CARBONATES,MUDSTONE,ALGAE,TYPE II,VUGGY/CAVERNOUS,3.3,17.3,,93.0,0.72,1.46,,0.96,87.0,21.0,,91.0,,,14.0,159000.0,16.8,65.0,,,,,,,,,,,,,,,,,,,,,,
YAKIN,BALIKPAPAN (YAKIN),1P ,INDONESIA,ASIA-PACIFIC,KUTAI,-1.3522,116.8011,OIL,2004.0,SECONDARY RECOVERY,DECLINE,,41.00,38.0,0.0,2004.0,3200.0,70.0,1986.0,12000.0,OFFSHORE,15.0,93.0,650.0,900.0,2040.0,1984.0,600.0,AQUIFER DRIVE,131:HOMOCLINE,485.0,500.0,10.0,,NEOGENE,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALE,NONE,4800.0,,,121.92,SANDSTONE,FINE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,25.0,500.0,350.0,20.0,0.65,11.0,45.45,0.15,,0.0,200.0,,1.05,,10.0,,35.0,,,,,,,,,,,,,1991,CONTINUOUS WATER INJECTION,,,DRILLING/ARTIFICIAL LIFT/SAND CONTROL,INFILL WELL/HORIZONTAL WELL,,,ESP/GAS LIFT,GRAVEL PACK,
YAMBURG,MEGION-VARTOV,1P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,SIBERIAN WESTERN,67.98,75.84,GAS,2003.0,DEVELOPING,PEAK OR PLATEAU,,,,90.0,2003.0,,,,,ONSHORE,-105.0,219.0,12470.0,9137.0,12470.0,2003.0,9137.0,AQUIFER DRIVE,1161:FAULT-BLOCK COMPACTION ANTICLINE,8284.0,8180.0,1.5,,CRETACEOUS,24:COASTAL,LAYER-CAKE,SHALE,LATERAL SHALE-OUT,5249.0,,,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,LITHIC ARKOSE,,PRIMARY INTERGRANULAR,16.0,26.0,,50.0,,,,5.4,,1.3,,45.0,,,,25000.0,30.0,6702.0,5540.0,,,,,85.0,,11.89,,,,,,,,STIMULATION,,HYDRAULIC FRACTURING (SINGLE STAGE),,,,
YAMBURG,POKUR,1P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,SIBERIAN WESTERN,67.98,75.84,GAS,2003.0,PRIMARY RECOVERY,PEAK OR PLATEAU,,1623.00,767.0,90.0,2003.0,2333800.0,,1994.0,2834000.0,ONSHORE,-105.0,70.0,3280.0,1711.0,3280.0,2003.0,942.0,GAS DRIVE,1161:FAULT-BLOCK COMPACTION ANTICLINE,3300.0,3200.0,1.5,614.0,CRETACEOUS,21:FLUVIAL,LAYER-CAKE,NONE,NONE,2460.0,,,43.89,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND/MEDIUM-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,27.0,450.0,,0.0,,,,0.0,,1.3,,,,,,15000.0,30.0,33610.0,28340.0,,,,,84.3,,41.77,,,,,,,,STIMULATION,,HYDRAULIC FRACTURING (SINGLE STAGE),,,,
YANGERZHUANG,GUANTAO-MINGHUAZHEN,1P ,CHINA,ASIA-PACIFIC,BOHAI,38.47,117.47,OIL,2005.0,SECONDARY RECOVERY,MATURE,145.0,116.00,63.0,10.0,2005.0,1960.0,94.3,1985.0,9513.0,ONSHORE,-3.0,150.8,5460.0,2350.0,5460.0,1996.0,1915.0,AQUIFER DRIVE,1181:ROLLOVER ANTICLINE,4393.0,4391.0,3.0,2136.0,NEOGENE,21:FLUVIAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALE,LATERAL SHALE-OUT,,,0.3,21.95,SANDSTONE,FINE-GRAINED SAND,FELDSPATHIC LITHARENITE,,PRIMARY INTERGRANULAR,32.0,3361.0,430.0,22.0,0.6,15.77,153.0,7.74,90.0,1.65,259.0,,1.14,1958.0,41.0,7203.0,37.5,158.8,66.7,7.0,,,42.0,,37.59,,27.0,0.116,0.58,1975-09,CONTINUOUS WATER INJECTION/CYCLIC WATER INJECTION,2006,OTHER,DRILLING/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,,WATER INJECTION ON A ZONAL BASIS/MODIFICATION IN INJECTION PATTERN/CHANGING WATER INJECTION DIRECTION,ROD PUMP,SAND SCREEN/CHEMICAL SAND CONSOLIDATION,PROFILE MODIFICATION/RE-PERFORATION/SIDETRACKING/WATER PLUGGING
YANGSANMU,GUANTAO-MINGHUAZHEN,1P ,CHINA,ASIA-PACIFIC,BOHAI,38.37,117.36,OIL,2002.0,SECONDARY RECOVERY,MATURE,210.0,135.00,93.0,10.0,2002.0,2871.0,93.5,1975.0,8000.0,ONSHORE,-6.0,140.0,,1906.0,4552.0,2007.0,1856.0,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,3898.0,3891.0,3.0,,NEOGENE,21:FLUVIAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALE,LATERAL SHALE-OUT,2615.0,784.5,0.3,20.12,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,LITHIC ARKOSE,,PRIMARY INTERGRANULAR,31.0,1475.0,843.0,16.0,0.58,102.0,14.5,5.59,95.6,2.45,203.0,,1.08,1507.0,19.4,4507.0,36.0,189.0,56.0,9.3,,17.5,29.6,,24.66,,26.0,0.024,0.44,1974-10,CONTINUOUS WATER INJECTION,1999,CHEMICAL/MISCIBLE,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),WATER INJECTION ON A ZONAL BASIS/CHANGING WATER INJECTION DIRECTION,ROD PUMP/ESP/PCP,GRAVEL PACK/SLOTTED LINER/CHEMICAL SAND CONSOLIDATION,PROFILE MODIFICATION/WATER PLUGGING
YANLING,WUMISHAN,1P ,CHINA,ASIA-PACIFIC,BOHAI,38.7349,115.9453,OIL,2002.0,SECONDARY RECOVERY,MATURE,,48.00,15.0,40.0,2002.0,479.0,97.3,1978.0,41846.0,ONSHORE,-33.0,244.0,9921.0,4365.0,9921.0,1997.0,138.0,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,9328.0,9295.0,15.0,801.0,PROTEROZOIC,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,BLOCK-BOUNDING FAULT,NON-FRACTURED ZONE/NON-KARSTIC ZONE,1306.0,953.38,0.73,53.95,CARBONATES,MUDSTONE/BRECCIA,,TYPE II,FRACTURE,1.3,1.2,2200.0,27.0,,15.9,0.07,14.89,,39.0,13.0,,,1987.0,102.0,2943.0,,119.0,35.23,,,,29.6,,29.51,,,,,1978-02,CONTINUOUS WATER INJECTION,1994-10,MISCIBLE,STIMULATION/WATER INJECTION OPTIMIZATION,,ACIDIZATION,MODIFICATION IN INJECTION PATTERN,,,
